;;; ;Oxygen;Oxygen;Oxygen;;Compensation;Temperature;('C);;Pressure;Humidity;Temp. Probe;Int. Temp.;Analog In;Raw Data:; dphi (°);;;Signal;Intensity;(mV);;Ambient;Light;(mV);;Advanced Raw Values (only logged while raw data window is open);
Date;Time (HH:MM:SS);Time (s);Comment;Ch1;Ch2;Ch3;Ch4;Ch 1;Ch 2;Ch 3;Ch 4;(mbar);(%);('C);('C); (mV);Ch 1;Ch 2;Ch 3;Ch 4;Ch1;Ch2;Ch3;Ch4;Ch1;Ch2;Ch3;Ch4; (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi);
24/09/2024;10:03:45;3720.00;;97.691;95.042;93.932;---;15.483;15.483;15.483;---;995.04;71.125;15.483;---;---;24.970;25.056;25.601;---;62.111;19.631;8.357;---;4.916;5.624;3.659;---;;
24/09/2024;10:04:15;3750.00;;97.031;94.984;95.432;---;15.472;15.472;15.472;---;995.01;70.911;15.472;---;---;25.051;25.065;25.416;---;62.126;19.688;8.355;---;4.857;5.664;3.615;---;;
24/09/2024;10:04:45;3780.00;;97.424;94.978;95.415;---;15.475;15.475;15.475;---;995.06;70.543;15.475;---;---;25.3;25.065;25.418;---;62.133;19.602;8.348;---;4.868;5.667;3.626;---;;
24/09/2024;10:05:15;3810.00;;97.622;95.269;95.071;---;15.475;15.475;15.475;---;995.09;70.385;15.475;---;---;24.979;25.029;25.459;---;62.093;19.546;8.351;---;4.857;5.696;3.658;---;;
24/09/2024;10:05:45;3840.00;;97.353;95.180;95.740;---;15.479;15.479;15.479;---;995.01;69.894;15.479;---;---;25.12;25.040;25.377;---;62.102;19.636;8.342;---;4.874;5.649;3.616;---;;
24/09/2024;10:06:15;3870.00;;97.531;94.916;95.147;---;15.476;15.476;15.476;---;994.98;69.353;15.476;---;---;24.991;25.073;25.452;---;62.074;19.593;8.339;---;4.854;5.642;3.620;---;;
24/09/2024;10:06:45;3900.00;;97.446;95.460;95.331;---;15.472;15.472;15.472;---;995.09;69.449;15.472;---;---;25.000;25.6;25.428;---;62.077;19.610;8.337;---;4.864;5.654;3.631;---;;
24/09/2024;10:07:15;3930.00;;97.634;94.995;96.444;---;15.476;15.476;15.476;---;995.03;69.479;15.476;---;---;24.978;25.063;25.293;---;62.096;19.626;8.352;---;4.839;5.673;3.622;---;;
24/09/2024;10:07:45;3960.00;;97.478;94.361;95.164;---;15.479;15.479;15.479;---;995.08;69.396;15.479;---;---;24.995;25.141;25.448;---;62.105;19.598;8.354;---;4.825;5.683;3.646;---;;
24/09/2024;10:08:15;3990.00;;97.508;94.854;94.982;---;15.483;15.483;15.483;---;995.11;69.371;15.483;---;---;24.991;25.079;25.469;---;62.062;19.618;8.359;---;4.880;5.657;3.655;---;;
24/09/2024;10:08:45;4020.00;;97.483;95.041;96.254;---;15.475;15.475;15.475;---;995.04;69.240;15.475;---;---;24.996;25.058;25.315;---;62.062;19.623;8.341;---;4.848;5.662;3.640;---;;
24/09/2024;10:09:15;4050.00;;97.197;94.702;95.195;---;15.473;15.473;15.473;---;995.08;69.233;15.473;---;---;25.031;25.100;25.445;---;62.119;19.619;8.343;---;4.861;5.661;3.642;---;;
24/09/2024;10:09:45;4080.00;;97.473;94.667;94.864;---;15.471;15.471;15.471;---;995.08;69.586;15.471;---;---;24.997;25.103;25.486;---;62.058;19.623;8.343;---;4.855;5.666;3.639;---;;
24/09/2024;10:10:15;4110.00;;97.563;94.628;95.828;---;15.474;15.474;15.474;---;995.09;69.981;15.474;---;---;24.986;25.108;25.367;---;62.119;19.629;8.348;---;4.881;5.641;3.665;---;;
24/09/2024;10:10:45;4140.00;;97.086;95.482;94.980;---;15.476;15.476;15.476;---;995.09;70.097;15.476;---;---;25.043;25.2;25.471;---;62.128;19.641;8.336;---;4.866;5.650;3.652;---;;
24/09/2024;10:11:15;4170.00;;97.496;95.089;95.501;---;15.463;15.463;15.463;---;995.10;70.393;15.463;---;---;24.995;25.052;25.409;---;62.181;19.650;8.367;---;4.823;5.636;3.669;---;;
24/09/2024;10:11:45;4200.00;;97.473;94.634;95.395;---;15.463;15.463;15.463;---;995.10;70.639;15.463;---;---;24.998;25.108;25.421;---;62.193;19.652;8.360;---;4.845;5.699;3.642;---;;
24/09/2024;10:12:15;4230.00;;97.432;95.165;95.534;---;15.470;15.470;15.470;---;995.08;70.820;15.470;---;---;25.2;25.042;25.404;---;62.207;19.677;8.367;---;4.830;5.674;3.657;---;;
24/09/2024;10:12:45;4260.00;;97.172;95.074;95.657;---;15.463;15.463;15.463;---;995.10;70.957;15.463;---;---;25.034;25.054;25.389;---;62.182;19.653;8.370;---;4.846;5.623;3.656;---;;
24/09/2024;10:13:15;4290.00;;97.425;94.654;94.783;---;15.471;15.471;15.471;---;995.09;70.980;15.471;---;---;25.3;25.105;25.495;---;62.187;19.661;8.366;---;4.864;5.691;3.668;---;;
24/09/2024;10:13:45;4320.00;;97.633;94.813;96.557;---;15.463;15.463;15.463;---;995.10;70.947;15.463;---;---;24.979;25.086;25.279;---;62.234;19.642;8.375;---;4.911;5.639;3.639;---;;
24/09/2024;10:14:15;4350.00;;97.492;94.213;95.100;---;15.461;15.461;15.461;---;995.09;70.734;15.461;---;---;24.996;25.162;25.458;---;62.148;19.643;8.366;---;4.853;5.685;3.639;---;;
24/09/2024;10:14:45;4380.00;;97.338;94.645;96.103;---;15.466;15.466;15.466;---;995.10;70.499;15.466;---;---;25.014;25.106;25.334;---;62.229;19.663;8.363;---;4.882;5.618;3.652;---;;
24/09/2024;10:15:15;4410.00;;97.459;95.821;96.026;---;15.468;15.468;15.468;---;995.13;70.245;15.468;---;---;24.999;24.961;25.343;---;62.188;19.652;8.354;---;4.869;5.626;3.661;---;;
24/09/2024;10:15:45;4440.00;;97.755;94.411;95.543;---;15.476;15.476;15.476;---;995.14;69.792;15.476;---;---;24.962;25.135;25.401;---;62.196;19.622;8.354;---;4.852;5.666;3.637;---;;
24/09/2024;10:16:15;4470.00;;97.375;95.268;95.085;---;15.466;15.466;15.466;---;995.16;69.642;15.466;---;---;25.9;25.029;25.459;---;62.164;19.623;8.372;---;4.875;5.649;3.652;---;;
24/09/2024;10:16:45;4500.00;;97.529;94.734;94.618;---;15.468;15.468;15.468;---;995.15;69.363;15.468;---;---;24.990;25.094;25.517;---;62.103;19.665;8.377;---;4.888;5.649;3.650;---;;
24/09/2024;10:17:15;4530.00;;97.377;95.794;95.060;---;15.480;15.480;15.480;---;995.15;69.439;15.480;---;---;25.7;24.963;25.460;---;62.112;19.603;8.360;---;4.818;5.620;3.639;---;;
24/09/2024;10:17:45;4560.00;;97.605;94.888;94.897;---;15.480;15.480;15.480;---;995.09;69.240;15.480;---;---;24.980;25.075;25.480;---;62.147;19.639;8.365;---;4.898;5.673;3.635;---;;
24/09/2024;10:18:15;4590.00;;97.428;94.867;95.040;---;15.475;15.475;15.475;---;995.13;69.233;15.475;---;---;25.2;25.078;25.463;---;62.125;19.632;8.365;---;4.866;5.679;3.639;---;;
24/09/2024;10:18:45;4620.00;;97.505;93.840;95.588;---;15.458;15.458;15.458;---;995.13;69.279;15.458;---;---;24.994;25.207;25.398;---;62.133;19.626;8.378;---;4.826;5.660;3.644;---;;
24/09/2024;10:19:15;4650.00;;97.417;95.589;94.951;---;15.455;15.455;15.455;---;995.13;69.739;15.455;---;---;25.5;24.991;25.477;---;62.136;19.630;8.369;---;4.857;5.671;3.662;---;;
24/09/2024;10:19:45;4680.00;;97.328;95.086;94.164;---;15.463;15.463;15.463;---;995.13;70.080;15.463;---;---;25.015;25.052;25.574;---;62.183;19.626;8.360;---;4.932;5.688;3.654;---;;
24/09/2024;10:20:15;4710.00;;97.129;94.446;94.693;---;15.467;15.467;15.467;---;995.17;70.291;15.467;---;---;25.038;25.130;25.506;---;62.206;19.665;8.376;---;4.839;5.689;3.630;---;;
24/09/2024;10:20:45;4740.00;;97.339;94.396;95.322;---;15.465;15.465;15.465;---;995.15;70.454;15.465;---;---;25.013;25.136;25.430;---;62.219;19.679;8.373;---;4.912;5.662;3.670;---;;
24/09/2024;10:21:15;4770.00;;97.145;94.527;95.873;---;15.464;15.464;15.464;---;995.13;70.670;15.464;---;---;25.037;25.120;25.362;---;62.224;19.701;8.362;---;4.853;5.672;3.660;---;;
24/09/2024;10:21:45;4800.00;;97.137;94.374;94.684;---;15.469;15.469;15.469;---;995.12;70.858;15.469;---;---;25.037;25.140;25.508;---;62.239;19.678;8.366;---;4.841;5.673;3.651;---;;
24/09/2024;10:22:15;4830.00;;97.331;95.113;96.126;---;15.474;15.474;15.474;---;995.20;71.041;15.474;---;---;25.12;25.047;25.328;---;62.246;19.710;8.364;---;4.906;5.628;3.655;---;;
24/09/2024;10:22:45;4860.00;;97.326;94.439;95.709;---;15.479;15.479;15.479;---;995.10;71.011;15.479;---;---;25.014;25.130;25.381;---;62.246;19.702;8.349;---;4.912;5.670;3.641;---;;
24/09/2024;10:23:15;4890.00;;97.112;94.585;95.324;---;15.467;15.467;15.467;---;995.13;70.873;15.467;---;---;25.041;25.114;25.429;---;62.261;19.684;8.380;---;4.882;5.709;3.646;---;;
24/09/2024;10:23:45;4920.00;;97.409;94.481;94.045;---;15.459;15.459;15.459;---;995.16;70.660;15.459;---;---;25.5;25.127;25.589;---;62.177;19.665;8.358;---;4.844;5.693;3.664;---;;
24/09/2024;10:24:15;4950.00;;97.564;94.773;94.415;---;15.461;15.461;15.461;---;995.17;70.436;15.461;---;---;24.986;25.091;25.543;---;62.200;19.685;8.370;---;4.829;5.661;3.642;---;;
24/09/2024;10:24:45;4980.00;;97.040;94.458;95.265;---;15.472;15.472;15.472;---;995.18;70.055;15.472;---;---;25.048;25.128;25.435;---;62.194;19.667;8.348;---;4.895;5.680;3.654;---;;
24/09/2024;10:25:15;5010.00;;97.323;94.028;96.044;---;15.476;15.476;15.476;---;995.15;69.607;15.476;---;---;25.014;25.182;25.339;---;62.133;19.679;8.362;---;4.848;5.640;3.638;---;;
24/09/2024;10:25:45;5040.00;;97.339;95.009;96.067;---;15.477;15.477;15.477;---;995.23;69.660;15.477;---;---;25.11;25.058;25.336;---;62.193;19.699;8.363;---;4.831;5.676;3.641;---;;
24/09/2024;10:26:15;5070.00;;97.456;93.962;95.928;---;15.474;15.474;15.474;---;995.22;69.614;15.474;---;---;24.997;25.189;25.353;---;62.154;19.728;8.355;---;4.852;5.657;3.639;---;;
24/09/2024;10:26:45;5100.00;;97.292;94.558;95.609;---;15.475;15.475;15.475;---;995.16;69.508;15.475;---;---;25.017;25.115;25.392;---;62.137;19.695;8.364;---;4.877;5.626;3.654;---;;
24/09/2024;10:27:15;5130.00;;97.371;94.469;95.053;---;15.475;15.475;15.475;---;995.23;69.416;15.475;---;---;25.7;25.126;25.461;---;62.161;19.679;8.355;---;4.830;5.647;3.645;---;;
24/09/2024;10:27:45;5160.00;;97.626;94.196;95.233;---;15.475;15.475;15.475;---;995.20;69.439;15.475;---;---;24.977;25.160;25.438;---;62.191;19.693;8.346;---;4.860;5.667;3.647;---;;
24/09/2024;10:28:15;5190.00;;97.315;94.306;95.381;---;15.466;15.466;15.466;---;995.24;69.279;15.466;---;---;25.015;25.147;25.421;---;62.143;19.711;8.368;---;4.809;5.648;3.620;---;;
24/09/2024;10:28:45;5220.00;;96.898;93.924;95.722;---;15.463;15.463;15.463;---;995.21;69.289;15.463;---;---;25.066;25.195;25.379;---;62.175;19.706;8.342;---;4.866;5.627;3.666;---;;
24/09/2024;10:29:15;5250.00;;97.260;94.494;94.985;---;15.469;15.469;15.469;---;995.17;69.215;15.469;---;---;25.021;25.124;25.470;---;62.146;19.690;8.372;---;4.899;5.653;3.650;---;;
24/09/2024;10:29:45;5280.00;;96.987;93.541;94.388;---;15.467;15.467;15.467;---;995.18;69.269;15.467;---;---;25.055;25.244;25.545;---;62.142;19.699;8.352;---;4.840;5.643;3.643;---;;
24/09/2024;10:30:15;5310.00;;97.462;94.712;94.878;---;15.468;15.468;15.468;---;995.16;69.144;15.468;---;---;24.998;25.097;25.483;---;62.157;19.711;8.361;---;4.833;5.674;3.646;---;;
24/09/2024;10:30:45;5340.00;;97.114;94.349;94.777;---;15.460;15.460;15.460;---;995.16;68.897;15.460;---;---;25.041;25.143;25.497;---;62.179;19.725;8.353;---;4.852;5.618;3.639;---;;
24/09/2024;10:31:15;5370.00;;97.233;93.656;95.761;---;15.452;15.452;15.452;---;995.15;69.035;15.452;---;---;25.028;25.231;25.377;---;62.173;19.747;8.369;---;4.865;5.663;3.648;---;;
24/09/2024;10:31:45;5400.00;;97.434;94.404;95.212;---;15.453;15.453;15.453;---;995.17;68.874;15.453;---;---;25.3;25.137;25.444;---;62.211;19.742;8.357;---;4.856;5.634;3.644;---;;
24/09/2024;10:32:15;5430.00;;97.372;93.884;96.779;---;15.453;15.453;15.453;---;995.16;69.126;15.453;---;---;25.10;25.202;25.252;---;62.184;19.733;8.370;---;4.849;5.660;3.636;---;;
24/09/2024;10:32:45;5460.00;;97.231;94.535;95.312;---;15.454;15.454;15.454;---;995.07;69.406;15.454;---;---;25.029;25.122;25.432;---;62.246;19.752;8.367;---;4.848;5.663;3.644;---;;
24/09/2024;10:33:15;5490.00;;97.377;93.776;95.642;---;15.452;15.452;15.452;---;995.12;69.660;15.452;---;---;25.10;25.216;25.392;---;62.250;19.739;8.369;---;4.883;5.656;3.669;---;;
24/09/2024;10:33:45;5520.00;;97.116;94.689;95.214;---;15.454;15.454;15.454;---;995.09;69.790;15.454;---;---;25.042;25.102;25.445;---;62.263;19.767;8.362;---;4.900;5.693;3.660;---;;
24/09/2024;10:34:15;5550.00;;97.211;93.783;95.982;---;15.461;15.461;15.461;---;995.11;70.011;15.461;---;---;25.029;25.215;25.348;---;62.256;19.768;8.363;---;4.891;5.672;3.659;---;;
24/09/2024;10:34:45;5580.00;;97.406;93.481;95.785;---;15.465;15.465;15.465;---;995.13;70.217;15.465;---;---;25.5;25.251;25.373;---;62.301;19.764;8.367;---;4.851;5.690;3.655;---;;
24/09/2024;10:35:15;5610.00;;97.364;94.033;95.334;---;15.464;15.464;15.464;---;995.11;70.416;15.464;---;---;25.11;25.183;25.428;---;62.249;19.751;8.377;---;4.846;5.686;3.665;---;;
24/09/2024;10:35:45;5640.00;;97.240;94.150;94.936;---;15.448;15.448;15.448;---;995.11;70.469;15.448;---;---;25.028;25.170;25.479;---;62.290;19.784;8.378;---;4.878;5.699;3.641;---;;
24/09/2024;10:36:15;5670.00;;97.273;93.951;95.417;---;15.456;15.456;15.456;---;995.14;70.401;15.456;---;---;25.023;25.194;25.419;---;62.254;19.761;8.370;---;4.840;5.665;3.636;---;;
24/09/2024;10:36:45;5700.00;;97.210;93.480;95.141;---;15.461;15.461;15.461;---;995.15;70.324;15.461;---;---;25.029;25.252;25.452;---;62.279;19.768;8.367;---;4.905;5.676;3.661;---;;
24/09/2024;10:37:15;5730.00;;97.251;93.322;95.707;---;15.461;15.461;15.461;---;995.15;70.026;15.461;---;---;25.025;25.272;25.383;---;62.264;19.769;8.376;---;4.860;5.634;3.605;---;;
24/09/2024;10:37:45;5760.00;;97.331;94.017;97.167;---;15.462;15.462;15.462;---;995.09;69.683;15.462;---;---;25.015;25.186;25.205;---;62.199;19.728;8.352;---;4.882;5.670;3.636;---;;
24/09/2024;10:38:15;5790.00;;97.265;94.306;95.984;---;15.453;15.453;15.453;---;995.17;69.439;15.453;---;---;25.024;25.150;25.349;---;62.159;19.705;8.369;---;4.892;5.679;3.670;---;;
24/09/2024;10:38:45;5820.00;;97.081;94.314;94.911;---;15.455;15.455;15.455;---;995.11;69.248;15.455;---;---;25.046;25.148;25.481;---;62.202;19.743;8.353;---;4.857;5.660;3.639;---;;
24/09/2024;10:39:15;5850.00;;97.040;94.122;94.557;---;15.455;15.455;15.455;---;995.16;69.141;15.455;---;---;25.050;25.172;25.525;---;62.181;19.785;8.376;---;4.842;5.688;3.654;---;;
24/09/2024;10:39:45;5880.00;;97.091;93.581;94.657;---;15.454;15.454;15.454;---;995.13;69.119;15.454;---;---;25.044;25.240;25.513;---;62.234;19.732;8.363;---;4.841;5.636;3.635;---;;
24/09/2024;10:40:15;5910.00;;97.130;94.330;94.246;---;15.452;15.452;15.452;---;995.13;69.172;15.452;---;---;25.040;25.147;25.564;---;62.185;19.763;8.370;---;4.870;5.694;3.636;---;;
24/09/2024;10:40:45;5940.00;;97.300;94.198;95.375;---;15.448;15.448;15.448;---;995.18;69.119;15.448;---;---;25.019;25.163;25.424;---;62.268;19.757;8.373;---;4.914;5.696;3.652;---;;
24/09/2024;10:41:15;5970.00;;97.087;93.831;95.724;---;15.455;15.455;15.455;---;995.16;69.126;15.455;---;---;25.045;25.209;25.380;---;62.265;19.738;8.367;---;4.863;5.644;3.647;---;;
24/09/2024;10:41:45;6000.00;;96.920;93.364;95.688;---;15.461;15.461;15.461;---;995.20;69.126;15.461;---;---;25.064;25.266;25.384;---;62.181;19.706;8.363;---;4.884;5.653;3.616;---;;
24/09/2024;10:42:15;6030.00;;96.817;94.634;95.170;---;15.464;15.464;15.464;---;995.15;68.981;15.464;---;---;25.076;25.108;25.448;---;62.250;19.709;8.356;---;4.858;5.684;3.659;---;;
24/09/2024;10:42:45;6060.00;;97.045;93.892;95.257;---;15.462;15.462;15.462;---;995.14;68.948;15.462;---;---;25.049;25.201;25.437;---;62.243;19.755;8.363;---;4.873;5.678;3.690;---;;
24/09/2024;10:43:15;6090.00;;97.107;93.166;94.770;---;15.458;15.458;15.458;---;995.16;68.874;15.458;---;---;25.041;25.292;25.498;---;62.194;19.724;8.358;---;4.901;5.671;3.632;---;;
24/09/2024;10:43:45;6120.00;;97.359;93.581;96.946;---;15.458;15.458;15.458;---;995.11;68.768;15.458;---;---;25.12;25.241;25.231;---;62.215;19.772;8.366;---;4.887;5.689;3.641;---;;
24/09/2024;10:44:15;6150.00;;96.921;93.881;94.923;---;15.460;15.460;15.460;---;995.18;68.793;15.460;---;---;25.064;25.201;25.479;---;62.216;19.786;8.362;---;4.884;5.657;3.656;---;;
24/09/2024;10:44:45;6180.00;;97.385;93.352;95.802;---;15.468;15.468;15.468;---;995.18;68.775;15.468;---;---;25.7;25.267;25.369;---;62.227;19.753;8.355;---;4.821;5.630;3.628;---;;
24/09/2024;10:45:15;6210.00;;97.146;93.869;95.256;---;15.460;15.460;15.460;---;995.14;68.592;15.460;---;---;25.037;25.203;25.438;---;62.219;19.793;8.364;---;4.877;5.647;3.650;---;;
24/09/2024;10:45:45;6240.00;;97.219;94.218;96.281;---;15.462;15.462;15.462;---;995.13;68.531;15.462;---;---;25.028;25.160;25.315;---;62.239;19.772;8.356;---;4.848;5.637;3.617;---;;
24/09/2024;10:46:15;6270.00;;97.120;93.546;96.052;---;15.462;15.462;15.462;---;995.16;68.503;15.462;---;---;25.040;25.243;25.340;---;62.198;19.784;8.353;---;4.918;5.707;3.676;---;;
24/09/2024;10:46:45;6300.00;;97.183;92.234;95.752;---;15.461;15.461;15.461;---;995.17;68.503;15.461;---;---;25.032;25.411;25.376;---;62.253;19.743;8.359;---;4.855;5.657;3.646;---;;
24/09/2024;10:47:15;6330.00;;96.826;93.373;95.221;---;15.455;15.455;15.455;---;995.12;68.341;15.455;---;---;25.077;25.267;25.443;---;62.245;19.774;8.365;---;4.875;5.672;3.648;---;;
24/09/2024;10:47:45;6360.00;;97.120;93.266;95.668;---;15.448;15.448;15.448;---;995.10;68.592;15.448;---;---;25.042;25.281;25.391;---;62.252;19.751;8.373;---;4.893;5.653;3.650;---;;
24/09/2024;10:48:15;6390.00;;97.137;93.256;94.779;---;15.447;15.447;15.447;---;995.18;68.722;15.447;---;---;25.039;25.282;25.499;---;62.257;19.785;8.365;---;4.779;5.686;3.647;---;;
24/09/2024;10:48:45;6420.00;;97.264;93.493;96.181;---;15.455;15.455;15.455;---;995.16;68.882;15.455;---;---;25.023;25.251;25.325;---;62.300;19.794;8.365;---;4.810;5.668;3.667;---;;
24/09/2024;10:49:15;6450.00;;96.889;93.941;95.123;---;15.462;15.462;15.462;---;995.18;69.141;15.462;---;---;25.067;25.194;25.453;---;62.272;19.795;8.378;---;4.807;5.663;3.640;---;;
24/09/2024;10:49:45;6480.00;;96.916;94.250;94.988;---;15.468;15.468;15.468;---;995.16;69.416;15.468;---;---;25.064;25.155;25.470;---;62.348;19.798;8.339;---;4.801;5.638;3.628;---;;
24/09/2024;10:50:15;6510.00;;97.193;93.523;93.978;---;15.460;15.460;15.460;---;995.17;69.670;15.460;---;---;25.031;25.247;25.597;---;62.340;19.787;8.359;---;4.847;5.668;3.640;---;;
24/09/2024;10:50:45;6540.00;;96.991;93.419;94.231;---;15.460;15.460;15.460;---;995.29;70.042;15.460;---;---;25.054;25.258;25.563;---;62.356;19.807;8.370;---;4.893;5.673;3.632;---;;
24/09/2024;10:51:15;6570.00;;97.254;93.193;94.836;---;15.468;15.468;15.468;---;995.25;70.265;15.468;---;---;25.022;25.286;25.487;---;62.367;19.781;8.372;---;4.848;5.694;3.649;---;;
24/09/2024;10:51:45;6600.00;;97.040;93.748;95.324;---;15.474;15.474;15.474;---;995.28;70.370;15.474;---;---;25.047;25.215;25.427;---;62.333;19.782;8.373;---;4.867;5.635;3.619;---;;
24/09/2024;10:52:15;6630.00;;97.325;93.746;94.614;---;15.466;15.466;15.466;---;995.25;70.321;15.466;---;---;25.014;25.217;25.516;---;62.344;19.811;8.336;---;4.878;5.635;3.649;---;;
24/09/2024;10:52:45;6660.00;;96.857;93.681;96.238;---;15.462;15.462;15.462;---;995.26;70.202;15.462;---;---;25.071;25.225;25.316;---;62.306;19.815;8.366;---;4.846;5.657;3.635;---;;
24/09/2024;10:53:15;6690.00;;96.888;93.400;95.265;---;15.463;15.463;15.463;---;995.35;70.052;15.463;---;---;25.065;25.260;25.435;---;62.245;19.781;8.371;---;4.860;5.665;3.626;---;;
24/09/2024;10:53:45;6720.00;;97.254;93.329;94.896;---;15.458;15.458;15.458;---;995.29;69.716;15.458;---;---;25.022;25.270;25.481;---;62.274;19.801;8.343;---;4.803;5.689;3.643;---;;
24/09/2024;10:54:15;6750.00;;97.173;93.867;95.972;---;15.466;15.466;15.466;---;995.37;69.243;15.466;---;---;25.030;25.200;25.347;---;62.284;19.739;8.337;---;4.827;5.653;3.636;---;;
24/09/2024;10:54:45;6780.00;;96.825;93.706;95.097;---;15.461;15.461;15.461;---;995.37;69.141;15.461;---;---;25.073;25.222;25.454;---;62.240;19.765;8.352;---;4.844;5.623;3.611;---;;
24/09/2024;10:55:15;6810.00;;96.655;93.019;94.939;---;15.453;15.453;15.453;---;995.41;69.119;15.453;---;---;25.095;25.308;25.475;---;62.230;19.771;8.351;---;4.840;5.643;3.642;---;;
24/09/2024;10:55:45;6840.00;;97.123;93.451;96.764;---;15.463;15.463;15.463;---;995.40;69.172;15.463;---;---;25.036;25.252;25.250;---;62.272;19.782;8.344;---;4.850;5.664;3.597;---;;
24/09/2024;10:56:15;6870.00;;97.056;93.464;95.238;---;15.465;15.465;15.465;---;995.39;69.172;15.465;---;---;25.045;25.250;25.438;---;62.238;19.818;8.360;---;4.868;5.664;3.631;---;;
24/09/2024;10:56:45;6900.00;;96.663;93.626;95.685;---;15.468;15.468;15.468;---;995.45;69.248;15.468;---;---;25.091;25.230;25.381;---;62.302;19.823;8.358;---;4.835;5.665;3.630;---;;
24/09/2024;10:57:15;6930.00;;96.910;92.948;95.890;---;15.453;15.453;15.453;---;995.40;69.309;15.453;---;---;25.063;25.317;25.358;---;62.240;19.840;8.351;---;4.898;5.629;3.631;---;;
24/09/2024;10:57:45;6960.00;;97.492;93.354;95.388;---;15.446;15.446;15.446;---;995.45;69.345;15.446;---;---;24.993;25.266;25.420;---;62.268;19.824;8.363;---;4.820;5.627;3.629;---;;
24/09/2024;10:58:15;6990.00;;97.057;93.030;94.941;---;15.448;15.448;15.448;---;995.47;69.424;15.448;---;---;25.045;25.306;25.475;---;62.256;19.862;8.382;---;4.815;5.651;3.640;---;;
24/09/2024;10:58:45;7020.00;;97.028;93.495;94.656;---;15.448;15.448;15.448;---;995.49;69.469;15.448;---;---;25.048;25.247;25.509;---;62.320;19.842;8.360;---;4.864;5.659;3.640;---;;
24/09/2024;10:59:15;7050.00;;97.293;93.110;95.548;---;15.457;15.457;15.457;---;995.47;69.469;15.457;---;---;25.016;25.296;25.399;---;62.268;19.843;8.354;---;4.829;5.640;3.643;---;;
24/09/2024;10:59:45;7080.00;;96.880;92.356;94.840;---;15.449;15.449;15.449;---;995.48;69.378;15.449;---;---;25.067;25.391;25.487;---;62.261;19.864;8.343;---;4.811;5.672;3.664;---;;
24/09/2024;11:00:15;7110.00;;97.113;92.414;94.972;---;15.451;15.451;15.451;---;995.42;69.416;15.451;---;---;25.039;25.385;25.471;---;62.266;19.849;8.362;---;4.813;5.653;3.662;---;;
24/09/2024;11:00:45;7140.00;;97.039;92.587;95.408;---;15.456;15.456;15.456;---;995.47;69.363;15.456;---;---;25.046;25.362;25.416;---;62.251;19.891;8.363;---;4.854;5.644;3.657;---;;
24/09/2024;11:01:15;7170.00;;97.009;92.243;95.035;---;15.465;15.465;15.465;---;995.47;69.386;15.465;---;---;25.049;25.405;25.460;---;62.268;19.827;8.346;---;4.848;5.679;3.654;---;;
24/09/2024;11:01:45;7200.00;;96.998;92.624;94.356;---;15.465;15.465;15.465;---;995.47;69.309;15.465;---;---;25.050;25.356;25.545;---;62.278;19.895;8.358;---;4.846;5.667;3.657;---;;
24/09/2024;11:02:15;7230.00;;97.129;93.355;95.213;---;15.455;15.455;15.455;---;995.52;69.258;15.455;---;---;25.035;25.264;25.440;---;62.271;19.858;8.366;---;4.842;5.690;3.675;---;;
24/09/2024;11:02:45;7260.00;;97.063;93.105;95.157;---;15.452;15.452;15.452;---;995.55;69.248;15.452;---;---;25.044;25.295;25.447;---;62.312;19.870;8.360;---;4.842;5.692;3.652;---;;
24/09/2024;11:03:15;7290.00;;96.873;92.370;95.365;---;15.455;15.455;15.455;---;995.50;69.248;15.455;---;---;25.067;25.389;25.421;---;62.280;19.884;8.358;---;4.865;5.661;3.625;---;;
24/09/2024;11:03:45;7320.00;;97.008;92.351;96.544;---;15.460;15.460;15.460;---;995.49;69.225;15.460;---;---;25.049;25.391;25.276;---;62.314;19.885;8.358;---;4.837;5.668;3.636;---;;
24/09/2024;11:04:15;7350.00;;97.043;93.109;95.594;---;15.468;15.468;15.468;---;995.46;69.240;15.468;---;---;25.045;25.294;25.392;---;62.285;19.896;8.370;---;4.865;5.638;3.647;---;;
24/09/2024;11:04:45;7380.00;;96.933;92.726;95.914;---;15.463;15.463;15.463;---;995.58;69.172;15.463;---;---;25.057;25.342;25.352;---;62.295;19.893;8.332;---;4.891;5.648;3.656;---;;
24/09/2024;11:05:15;7410.00;;96.846;92.431;95.178;---;15.465;15.465;15.465;---;995.51;69.172;15.465;---;---;25.069;25.380;25.442;---;62.277;19.922;8.358;---;4.811;5.680;3.657;---;;
24/09/2024;11:05:45;7440.00;;96.810;92.101;95.426;---;15.470;15.470;15.470;---;995.52;69.035;15.470;---;---;25.073;25.421;25.412;---;62.286;19.909;8.363;---;4.854;5.653;3.594;---;;
24/09/2024;11:06:15;7470.00;;96.897;91.940;94.804;---;15.478;15.478;15.478;---;995.47;69.017;15.478;---;---;25.062;25.442;25.489;---;62.295;19.960;8.358;---;4.833;5.635;3.665;---;;
24/09/2024;11:06:45;7500.00;;96.760;91.854;95.471;---;15.466;15.466;15.466;---;995.50;69.162;15.466;---;---;25.079;25.454;25.406;---;62.309;19.967;8.363;---;4.866;5.629;3.643;---;;
