;;; ;Oxygen;Oxygen;Oxygen;;Compensation;Temperature;('C);;Pressure;Humidity;Temp. Probe;Int. Temp.;Analog In;Raw Data:; dphi (°);;;Signal;Intensity;(mV);;Ambient;Light;(mV);;Advanced Raw Values (only logged while raw data window is open);
24/09/2024;14:15:48;3780.00;;97.261;98.413;95.764;---;15.457;15.457;15.457;---;994.37;77.381;15.457;---;---;25.033;24.659;25.387;---;61.319;18.603;8.333;---;4.859;5.664;3.607;---;;
24/09/2024;14:16:18;3810.00;;97.133;98.309;96.011;---;15.449;15.449;15.449;---;994.32;76.880;15.449;---;---;25.050;24.673;25.357;---;61.330;18.603;8.329;---;4.838;5.589;3.637;---;;
24/09/2024;14:16:48;3840.00;;96.810;97.852;94.992;---;15.439;15.439;15.439;---;994.37;76.474;15.439;---;---;25.089;24.728;25.483;---;61.328;18.564;8.343;---;4.832;5.672;3.647;---;;
24/09/2024;14:17:18;3870.00;;96.900;97.667;95.775;---;15.446;15.446;15.446;---;994.38;76.128;15.446;---;---;25.078;24.750;25.385;---;61.284;18.576;8.339;---;4.823;5.644;3.649;---;;
24/09/2024;14:17:48;3900.00;;97.106;97.753;95.474;---;15.453;15.453;15.453;---;994.36;75.426;15.453;---;---;25.052;24.738;25.421;---;61.232;18.566;8.335;---;4.798;5.635;3.662;---;;
24/09/2024;14:18:18;3930.00;;96.587;98.104;95.442;---;15.454;15.454;15.454;---;994.38;75.321;15.454;---;---;25.115;24.696;25.425;---;61.253;18.583;8.337;---;4.884;5.675;3.659;---;;
24/09/2024;14:18:48;3960.00;;97.253;98.553;95.347;---;15.445;15.445;15.445;---;994.37;75.298;15.445;---;---;25.036;24.644;25.438;---;61.247;18.555;8.350;---;4.822;5.668;3.633;---;;
24/09/2024;14:19:18;3990.00;;97.051;98.117;96.200;---;15.445;15.445;15.445;---;994.30;75.408;15.445;---;---;25.061;24.696;25.334;---;61.240;18.573;8.332;---;4.847;5.621;3.631;---;;
24/09/2024;14:19:48;4020.00;;96.976;98.269;96.226;---;15.449;15.449;15.449;---;994.40;75.863;15.449;---;---;25.067;24.677;25.329;---;61.279;18.608;8.347;---;4.797;5.675;3.633;---;;
24/09/2024;14:20:18;4050.00;;97.045;98.151;95.947;---;15.453;15.453;15.453;---;994.34;76.372;15.453;---;---;25.060;24.691;25.363;---;61.311;18.595;8.347;---;4.849;5.686;3.632;---;;
24/09/2024;14:20:48;4080.00;;96.815;97.095;95.567;---;15.447;15.447;15.447;---;994.39;76.786;15.447;---;---;25.088;24.818;25.410;---;61.339;18.633;8.334;---;4.843;5.651;3.633;---;;
24/09/2024;14:21:18;4110.00;;96.842;98.084;95.077;---;15.441;15.441;15.441;---;994.44;77.022;15.441;---;---;25.085;24.699;25.471;---;61.348;18.566;8.351;---;4.849;5.669;3.640;---;;
24/09/2024;14:21:48;4140.00;;96.767;97.992;95.927;---;15.439;15.439;15.439;---;994.42;77.168;15.439;---;---;25.094;24.710;25.366;---;61.372;18.596;8.338;---;4.809;5.665;3.622;---;;
24/09/2024;14:22:18;4170.00;;96.776;97.572;94.837;---;15.449;15.449;15.449;---;994.42;77.381;15.449;---;---;25.092;24.760;25.501;---;61.364;18.591;8.330;---;4.817;5.614;3.636;---;;
24/09/2024;14:22:48;4200.00;;96.875;97.593;94.799;---;15.448;15.448;15.448;---;994.38;77.528;15.448;---;---;25.080;24.757;25.505;---;61.396;18.649;8.356;---;4.836;5.649;3.654;---;;
24/09/2024;14:23:18;4230.00;;96.538;97.684;96.172;---;15.441;15.441;15.441;---;994.40;77.465;15.441;---;---;25.122;24.748;25.338;---;61.369;18.590;8.342;---;4.913;5.666;3.627;---;;
24/09/2024;14:23:48;4260.00;;96.652;98.030;95.095;---;15.434;15.434;15.434;---;994.41;77.147;15.434;---;---;25.109;24.707;25.470;---;61.361;18.593;8.323;---;4.835;5.664;3.668;---;;
24/09/2024;14:24:18;4290.00;;96.747;98.466;95.448;---;15.435;15.435;15.435;---;994.40;76.778;15.435;---;---;25.097;24.655;25.427;---;61.411;18.596;8.360;---;4.849;5.652;3.649;---;;
24/09/2024;14:24:48;4320.00;;96.938;98.534;95.366;---;15.447;15.447;15.447;---;994.38;76.415;15.447;---;---;25.073;24.645;25.435;---;61.363;18.583;8.351;---;4.816;5.656;3.637;---;;
24/09/2024;14:25:18;4350.00;;97.034;97.727;95.367;---;15.443;15.443;15.443;---;994.38;75.995;15.443;---;---;25.062;24.743;25.435;---;61.322;18.593;8.350;---;4.821;5.674;3.638;---;;
24/09/2024;14:25:48;4380.00;;97.089;97.781;95.076;---;15.440;15.440;15.440;---;994.35;75.426;15.440;---;---;25.056;24.737;25.474;---;61.300;18.579;8.350;---;4.807;5.687;3.645;---;;
24/09/2024;14:26:18;4410.00;;96.909;97.400;95.583;---;15.435;15.435;15.435;---;994.36;75.001;15.435;---;---;25.078;24.782;25.410;---;61.288;18.583;8.326;---;4.836;5.651;3.633;---;;
24/09/2024;14:26:48;4440.00;;96.712;98.194;95.225;---;15.434;15.434;15.434;---;994.33;75.382;15.434;---;---;25.103;24.688;25.455;---;61.277;18.591;8.342;---;4.840;5.639;3.638;---;;
24/09/2024;14:27:18;4470.00;;96.813;97.284;95.095;---;15.440;15.440;15.440;---;994.36;75.787;15.440;---;---;25.089;24.796;25.470;---;61.362;18.624;8.347;---;4.812;5.646;3.656;---;;
24/09/2024;14:27:48;4500.00;;96.672;97.978;95.816;---;15.443;15.443;15.443;---;994.39;76.138;15.443;---;---;25.105;24.712;25.380;---;61.354;18.594;8.329;---;4.787;5.672;3.652;---;;
24/09/2024;14:28:18;4530.00;;96.837;97.417;95.601;---;15.442;15.442;15.442;---;994.37;76.489;15.442;---;---;25.086;24.780;25.407;---;61.401;18.598;8.340;---;4.846;5.653;3.641;---;;
24/09/2024;14:28:48;4560.00;;96.531;97.396;95.915;---;15.436;15.436;15.436;---;994.28;76.786;15.436;---;---;25.124;24.785;25.371;---;61.379;18.606;8.353;---;4.790;5.679;3.641;---;;
24/09/2024;14:29:18;4590.00;;96.970;97.954;95.462;---;15.430;15.430;15.430;---;994.34;77.114;15.430;---;---;25.072;24.717;25.425;---;61.426;18.600;8.358;---;4.813;5.632;3.636;---;;
24/09/2024;14:29:48;4620.00;;96.865;97.723;94.908;---;15.441;15.441;15.441;---;994.37;77.221;15.441;---;---;25.083;24.743;25.493;---;61.453;18.623;8.348;---;4.888;5.609;3.625;---;;
24/09/2024;14:30:18;4650.00;;96.523;98.196;95.711;---;15.443;15.443;15.443;---;994.33;77.549;15.443;---;---;25.125;24.687;25.394;---;61.441;18.637;8.365;---;4.819;5.635;3.622;---;;
24/09/2024;14:30:48;4680.00;;96.667;97.681;95.634;---;15.426;15.426;15.426;---;994.31;77.473;15.426;---;---;25.109;24.751;25.406;---;61.478;18.610;8.352;---;4.808;5.691;3.618;---;;
24/09/2024;14:31:18;4710.00;;96.677;97.101;93.849;---;15.416;15.416;15.416;---;994.32;77.094;15.416;---;---;25.109;24.821;25.628;---;61.429;18.622;8.357;---;4.839;5.667;3.609;---;;
24/09/2024;14:31:48;4740.00;;96.985;97.496;95.113;---;15.423;15.423;15.423;---;994.34;76.700;15.423;---;---;25.070;24.772;25.469;---;61.428;18.607;8.342;---;4.834;5.648;3.643;---;;
24/09/2024;14:32:18;4770.00;;96.761;97.627;96.934;---;15.433;15.433;15.433;---;994.32;76.282;15.433;---;---;25.097;24.756;25.246;---;61.460;18.614;8.351;---;4.882;5.599;3.640;---;;
24/09/2024;14:32:48;4800.00;;96.445;97.971;95.604;---;15.440;15.440;15.440;---;994.31;75.840;15.440;---;---;25.134;24.715;25.407;---;61.400;18.620;8.336;---;4.802;5.649;3.658;---;;
24/09/2024;14:33:18;4830.00;;96.880;97.996;94.976;---;15.433;15.433;15.433;---;994.35;75.260;15.433;---;---;25.082;24.711;25.485;---;61.379;18.612;8.345;---;4.850;5.653;3.643;---;;
24/09/2024;14:33:48;4860.00;;96.688;97.549;96.186;---;15.428;15.428;15.428;---;994.35;75.085;15.428;---;---;25.106;24.766;25.337;---;61.379;18.582;8.331;---;4.855;5.641;3.624;---;;
24/09/2024;14:34:18;4890.00;;96.388;97.423;94.896;---;15.432;15.432;15.432;---;994.35;75.382;15.432;---;---;25.142;24.780;25.496;---;61.392;18.602;8.358;---;4.831;5.622;3.623;---;;
24/09/2024;14:34:48;4920.00;;96.571;97.670;95.377;---;15.440;15.440;15.440;---;994.34;75.855;15.440;---;---;25.119;24.750;25.435;---;61.425;18.583;8.342;---;4.836;5.644;3.635;---;;
24/09/2024;14:35:18;4950.00;;96.439;97.549;95.120;---;15.434;15.434;15.434;---;994.34;76.254;15.434;---;---;25.136;24.765;25.469;---;61.469;18.605;8.341;---;4.867;5.641;3.630;---;;
24/09/2024;14:35:48;4980.00;;96.731;97.917;95.141;---;15.424;15.424;15.424;---;994.31;76.631;15.424;---;---;25.102;24.722;25.466;---;61.464;18.587;8.332;---;4.845;5.670;3.639;---;;
24/09/2024;14:36:18;5010.00;;96.439;97.007;95.358;---;15.423;15.423;15.423;---;994.31;76.901;15.423;---;---;25.137;24.832;25.440;---;61.490;18.626;8.345;---;4.871;5.687;3.637;---;;
24/09/2024;14:36:48;5040.00;;96.565;97.417;95.101;---;15.430;15.430;15.430;---;994.35;77.094;15.430;---;---;25.121;24.781;25.469;---;61.475;18.615;8.355;---;4.816;5.637;3.644;---;;
24/09/2024;14:37:18;5070.00;;96.275;97.233;96.093;---;15.437;15.437;15.437;---;994.37;77.338;15.437;---;---;25.155;24.803;25.347;---;61.483;18.637;8.377;---;4.833;5.661;3.636;---;;
24/09/2024;14:37:48;5100.00;;96.761;97.095;95.416;---;15.434;15.434;15.434;---;994.33;77.602;15.434;---;---;25.097;24.819;25.432;---;61.504;18.626;8.348;---;4.863;5.631;3.604;---;;
24/09/2024;14:38:18;5130.00;;96.361;97.815;95.049;---;15.429;15.429;15.429;---;994.26;77.689;15.429;---;---;25.146;24.734;25.478;---;61.504;18.617;8.345;---;4.827;5.632;3.643;---;;
24/09/2024;14:38:48;5160.00;;96.235;97.648;95.553;---;15.428;15.428;15.428;---;994.33;77.328;15.428;---;---;25.161;24.754;25.415;---;61.497;18.607;8.352;---;4.843;5.644;3.605;---;;
24/09/2024;14:39:18;5190.00;;96.839;97.696;95.371;---;15.437;15.437;15.437;---;994.29;76.849;15.437;---;---;25.087;24.747;25.437;---;61.454;18.599;8.358;---;4.815;5.671;3.643;---;;
24/09/2024;14:39:48;5220.00;;96.501;97.601;94.964;---;15.432;15.432;15.432;---;994.35;76.425;15.432;---;---;25.128;24.759;25.487;---;61.477;18.630;8.362;---;4.836;5.635;3.623;---;;
24/09/2024;14:40:18;5250.00;;96.474;97.496;96.035;---;15.431;15.431;15.431;---;994.29;76.127;15.431;---;---;25.132;24.772;25.356;---;61.461;18.631;8.357;---;4.850;5.644;3.626;---;;
24/09/2024;14:40:48;5280.00;;96.302;97.235;95.170;---;15.425;15.425;15.425;---;994.30;75.426;15.425;---;---;25.154;24.804;25.462;---;61.441;18.619;8.342;---;4.821;5.665;3.625;---;;
24/09/2024;14:41:18;5310.00;;96.359;97.205;95.270;---;15.423;15.423;15.423;---;994.34;75.207;15.423;---;---;25.146;24.808;25.450;---;61.439;18.628;8.351;---;4.790;5.684;3.632;---;;
24/09/2024;14:41:48;5340.00;;96.687;96.534;95.988;---;15.434;15.434;15.434;---;994.33;75.108;15.434;---;---;25.106;24.887;25.361;---;61.391;18.617;8.337;---;4.839;5.641;3.648;---;;
24/09/2024;14:42:18;5370.00;;96.327;97.358;95.571;---;15.435;15.435;15.435;---;994.37;75.039;15.435;---;---;25.148;24.787;25.411;---;61.400;18.637;8.342;---;4.812;5.619;3.645;---;;
24/09/2024;14:42:48;5400.00;;96.676;97.779;95.548;---;15.421;15.421;15.421;---;994.36;74.960;15.421;---;---;25.108;24.739;25.415;---;61.430;18.615;8.344;---;4.846;5.655;3.635;---;;
24/09/2024;14:43:18;5430.00;;96.430;97.140;94.778;---;15.417;15.417;15.417;---;994.35;75.311;15.417;---;---;25.139;24.816;25.511;---;61.488;18.626;8.339;---;4.816;5.634;3.644;---;;
24/09/2024;14:43:48;5460.00;;96.746;97.317;95.383;---;15.423;15.423;15.423;---;994.39;75.649;15.423;---;---;25.099;24.794;25.436;---;61.478;18.640;8.345;---;4.845;5.651;3.653;---;;
24/09/2024;14:44:18;5490.00;;96.798;97.809;96.466;---;15.432;15.432;15.432;---;994.39;76.074;15.432;---;---;25.092;24.733;25.302;---;61.506;18.648;8.350;---;4.861;5.671;3.629;---;;
24/09/2024;14:44:48;5520.00;;96.347;97.021;94.630;---;15.437;15.437;15.437;---;994.40;76.519;15.437;---;---;25.146;24.828;25.526;---;61.572;18.633;8.343;---;4.803;5.615;3.637;---;;
24/09/2024;14:45:18;5550.00;;96.043;97.224;95.122;---;15.432;15.432;15.432;---;994.40;76.743;15.432;---;---;25.184;24.804;25.466;---;61.540;18.607;8.353;---;4.864;5.635;3.634;---;;
24/09/2024;14:45:48;5580.00;;96.381;97.387;95.973;---;15.434;15.434;15.434;---;994.38;77.094;15.434;---;---;25.142;24.785;25.362;---;61.533;18.649;8.338;---;4.893;5.636;3.628;---;;
24/09/2024;14:46:18;5610.00;;96.287;97.189;94.489;---;15.434;15.434;15.434;---;994.39;77.305;15.434;---;---;25.153;24.808;25.545;---;61.530;18.637;8.340;---;4.799;5.634;3.628;---;;
24/09/2024;14:46:48;5640.00;;96.154;97.420;96.201;---;15.438;15.438;15.438;---;994.43;77.358;15.438;---;---;25.169;24.779;25.333;---;61.592;18.648;8.384;---;4.803;5.637;3.633;---;;
24/09/2024;14:47:18;5670.00;;96.079;97.965;95.554;---;15.434;15.434;15.434;---;994.35;77.040;15.434;---;---;25.179;24.717;25.414;---;61.570;18.666;8.340;---;4.802;5.632;3.643;---;;
24/09/2024;14:47:48;5700.00;;96.129;96.766;97.411;---;15.424;15.424;15.424;---;994.42;76.659;15.424;---;---;25.174;24.860;25.191;---;61.492;18.642;8.358;---;4.827;5.650;3.668;---;;
24/09/2024;14:48:18;5730.00;;96.457;97.196;95.211;---;15.421;15.421;15.421;---;994.42;76.382;15.421;---;---;25.134;24.808;25.457;---;61.488;18.639;8.324;---;4.793;5.612;3.610;---;;
24/09/2024;14:48:48;5760.00;;96.581;97.115;95.320;---;15.428;15.428;15.428;---;994.38;75.914;15.428;---;---;25.119;24.818;25.443;---;61.501;18.640;8.334;---;4.823;5.666;3.605;---;;
24/09/2024;14:49:18;5790.00;;96.301;97.329;95.463;---;15.430;15.430;15.430;---;994.39;75.296;15.430;---;---;25.152;24.791;25.425;---;61.508;18.641;8.355;---;4.825;5.667;3.603;---;;
24/09/2024;14:49:48;5820.00;;96.194;97.817;95.452;---;15.424;15.424;15.424;---;994.41;75.182;15.424;---;---;25.166;24.733;25.427;---;61.480;18.628;8.355;---;4.862;5.616;3.652;---;;
24/09/2024;14:50:18;5850.00;;96.291;97.315;94.079;---;15.412;15.412;15.412;---;994.39;74.993;15.412;---;---;25.156;24.795;25.599;---;61.451;18.609;8.339;---;4.839;5.630;3.640;---;;
24/09/2024;14:50:48;5880.00;;96.130;97.029;95.329;---;15.409;15.409;15.409;---;994.40;74.993;15.409;---;---;25.175;24.830;25.444;---;61.500;18.618;8.347;---;4.797;5.622;3.609;---;;
24/09/2024;14:51:18;5910.00;;96.346;97.444;95.488;---;15.415;15.415;15.415;---;994.35;75.326;15.415;---;---;25.149;24.779;25.424;---;61.535;18.614;8.345;---;4.810;5.651;3.639;---;;
24/09/2024;14:51:48;5940.00;;96.357;98.103;95.363;---;15.431;15.431;15.431;---;994.32;75.809;15.431;---;---;25.146;24.700;25.439;---;61.536;18.637;8.353;---;4.847;5.629;3.651;---;;
24/09/2024;14:52:18;5970.00;;96.382;96.918;94.966;---;15.428;15.428;15.428;---;994.38;76.128;15.428;---;---;25.143;24.841;25.487;---;61.558;18.648;8.360;---;4.810;5.614;3.644;---;;
24/09/2024;14:52:48;6000.00;;96.152;97.263;95.679;---;15.408;15.408;15.408;---;994.42;76.562;15.408;---;---;25.172;24.801;25.401;---;61.582;18.659;8.386;---;4.844;5.648;3.656;---;;
24/09/2024;14:53:18;6030.00;;96.481;97.911;95.271;---;15.410;15.410;15.410;---;994.40;76.923;15.410;---;---;25.132;24.724;25.450;---;61.614;18.637;8.346;---;4.841;5.623;3.660;---;;
24/09/2024;14:53:48;6060.00;;96.090;96.874;95.318;---;15.418;15.418;15.418;---;994.35;77.305;15.418;---;---;25.180;24.847;25.445;---;61.604;18.659;8.348;---;4.834;5.688;3.621;---;;
24/09/2024;14:54:18;6090.00;;96.476;97.443;95.889;---;15.424;15.424;15.424;---;994.35;77.366;15.424;---;---;25.132;24.779;25.374;---;61.606;18.659;8.363;---;4.867;5.670;3.647;---;;
24/09/2024;14:54:48;6120.00;;96.291;96.521;95.295;---;15.409;15.409;15.409;---;994.41;77.061;15.409;---;---;25.156;24.891;25.450;---;61.634;18.675;8.372;---;4.880;5.620;3.620;---;;
24/09/2024;14:55:18;6150.00;;95.900;97.908;95.774;---;15.403;15.403;15.403;---;994.30;76.807;15.403;---;---;25.206;24.726;25.391;---;61.625;18.645;8.345;---;4.863;5.609;3.657;---;;
24/09/2024;14:55:48;6180.00;;96.144;97.679;95.508;---;15.410;15.410;15.410;---;994.33;76.405;15.410;---;---;25.175;24.752;25.423;---;61.636;18.644;8.343;---;4.866;5.642;3.626;---;;
24/09/2024;14:56:18;6210.00;;96.231;96.703;95.575;---;15.420;15.420;15.420;---;994.32;76.099;15.420;---;---;25.163;24.869;25.413;---;61.646;18.672;8.356;---;4.854;5.667;3.671;---;;
24/09/2024;14:56:48;6240.00;;96.093;97.175;94.942;---;15.424;15.424;15.424;---;994.37;75.756;15.424;---;---;25.178;24.811;25.490;---;61.640;18.682;8.369;---;4.822;5.657;3.632;---;;
24/09/2024;14:57:18;6270.00;;95.704;96.895;94.852;---;15.418;15.418;15.418;---;994.30;75.240;15.418;---;---;25.228;24.846;25.503;---;61.638;18.659;8.359;---;4.843;5.666;3.634;---;;
24/09/2024;14:57:48;6300.00;;96.103;97.219;95.371;---;15.414;15.414;15.414;---;994.32;75.029;15.414;---;---;25.179;24.807;25.438;---;61.697;18.654;8.331;---;4.803;5.605;3.624;---;;
24/09/2024;14:58:18;6330.00;;95.933;97.649;95.091;---;15.417;15.417;15.417;---;994.28;74.940;15.417;---;---;25.200;24.755;25.474;---;61.636;18.665;8.359;---;4.827;5.649;3.634;---;;
24/09/2024;14:58:48;6360.00;;95.847;96.786;95.402;---;15.425;15.425;15.425;---;994.27;74.833;15.425;---;---;25.210;24.859;25.434;---;61.774;18.686;8.346;---;4.789;5.659;3.633;---;;
24/09/2024;14:59:18;6390.00;;95.471;96.602;95.591;---;15.429;15.429;15.429;---;994.27;74.782;15.429;---;---;25.256;24.881;25.411;---;61.794;18.640;8.334;---;4.863;5.630;3.638;---;;
24/09/2024;14:59:48;6420.00;;95.600;97.138;94.167;---;15.422;15.422;15.422;---;994.26;74.833;15.422;---;---;25.241;24.817;25.589;---;61.833;18.646;8.358;---;4.808;5.644;3.636;---;;
24/09/2024;15:00:18;6450.00;;95.448;96.858;95.087;---;15.413;15.413;15.413;---;994.28;74.683;15.413;---;---;25.260;24.852;25.474;---;61.783;18.634;8.359;---;4.807;5.606;3.638;---;;
24/09/2024;15:00:48;6480.00;;95.349;96.957;95.944;---;15.419;15.419;15.419;---;994.31;74.528;15.419;---;---;25.271;24.838;25.368;---;61.786;18.660;8.336;---;4.861;5.666;3.633;---;;
24/09/2024;15:01:18;6510.00;;95.336;96.960;95.966;---;15.420;15.420;15.420;---;994.25;74.589;15.420;---;---;25.274;24.839;25.366;---;61.783;18.673;8.368;---;4.852;5.668;3.637;---;;
24/09/2024;15:01:48;6540.00;;95.447;97.448;94.706;---;15.412;15.412;15.412;---;994.31;74.431;15.412;---;---;25.260;24.780;25.522;---;61.768;18.658;8.359;---;4.887;5.667;3.659;---;;
24/09/2024;15:02:18;6570.00;;95.481;97.372;95.489;---;15.407;15.407;15.407;---;994.26;74.812;15.407;---;---;25.257;24.790;25.426;---;61.836;18.662;8.350;---;4.851;5.645;3.637;---;;
24/09/2024;15:02:48;6600.00;;95.607;96.929;95.122;---;15.403;15.403;15.403;---;994.33;75.263;15.403;---;---;25.241;24.843;25.470;---;61.821;18.678;8.372;---;4.828;5.651;3.626;---;;
24/09/2024;15:03:18;6630.00;;95.399;96.769;95.269;---;15.414;15.414;15.414;---;994.31;75.758;15.414;---;---;25.266;24.862;25.452;---;61.876;18.685;8.348;---;4.907;5.609;3.623;---;;
24/09/2024;15:03:48;6660.00;;95.797;97.080;95.762;---;15.421;15.421;15.421;---;994.32;76.109;15.421;---;---;25.216;24.823;25.390;---;61.853;18.674;8.349;---;4.844;5.601;3.645;---;;
24/09/2024;15:04:18;6690.00;;95.296;97.062;95.574;---;15.427;15.427;15.427;---;994.31;76.486;15.427;---;---;25.277;24.824;25.413;---;61.852;18.668;8.364;---;4.842;5.661;3.640;---;;
24/09/2024;15:04:48;6720.00;;96.016;97.006;95.359;---;15.422;15.422;15.422;---;994.36;76.776;15.422;---;---;25.189;24.832;25.439;---;61.835;18.685;8.358;---;4.869;5.664;3.642;---;;
24/09/2024;15:05:18;6750.00;;95.296;96.723;95.657;---;15.418;15.418;15.418;---;994.36;77.022;15.418;---;---;25.278;24.866;25.402;---;61.901;18.684;8.359;---;4.817;5.652;3.629;---;;
24/09/2024;15:05:48;6780.00;;95.470;97.090;95.958;---;15.427;15.427;15.427;---;994.32;76.786;15.427;---;---;25.256;24.821;25.365;---;61.866;18.704;8.355;---;4.830;5.649;3.649;---;;
24/09/2024;15:06:18;6810.00;;95.443;96.825;95.516;---;15.435;15.435;15.435;---;994.38;76.542;15.435;---;---;25.257;24.852;25.418;---;61.903;18.694;8.383;---;4.879;5.648;3.669;---;;
24/09/2024;15:06:48;6840.00;;95.538;96.659;94.593;---;15.429;15.429;15.429;---;994.29;76.145;15.429;---;---;25.248;24.874;25.534;---;61.843;18.683;8.371;---;4.899;5.678;3.650;---;;
24/09/2024;15:07:18;6870.00;;95.762;97.150;94.126;---;15.413;15.413;15.413;---;994.34;75.786;15.413;---;---;25.221;24.815;25.594;---;61.821;18.675;8.383;---;4.799;5.690;3.637;---;;
24/09/2024;15:07:48;6900.00;;95.533;97.033;95.412;---;15.414;15.414;15.414;---;994.36;75.291;15.414;---;---;25.249;24.829;25.435;---;61.798;18.667;8.353;---;4.845;5.682;3.677;---;;
24/09/2024;15:08:18;6930.00;;95.305;96.969;95.652;---;15.427;15.427;15.427;---;994.34;75.067;15.427;---;---;25.275;24.835;25.402;---;61.819;18.676;8.353;---;4.824;5.662;3.650;---;;
24/09/2024;15:08:48;6960.00;;95.265;96.996;95.282;---;15.432;15.432;15.432;---;994.27;74.833;15.432;---;---;25.280;24.832;25.449;---;61.783;18.682;8.363;---;4.876;5.623;3.640;---;;
24/09/2024;15:09:18;6990.00;;95.800;97.406;95.345;---;15.423;15.423;15.423;---;994.32;74.642;15.423;---;---;25.215;24.784;25.441;---;61.825;18.635;8.346;---;4.901;5.667;3.621;---;;
24/09/2024;15:09:48;7020.00;;95.514;97.100;95.954;---;15.424;15.424;15.424;---;994.28;74.612;15.424;---;---;25.251;24.821;25.367;---;61.799;18.672;8.362;---;4.834;5.651;3.609;---;;
24/09/2024;15:10:18;7050.00;;95.758;97.955;95.511;---;15.425;15.425;15.425;---;994.30;74.558;15.425;---;---;25.221;24.717;25.420;---;61.781;18.686;8.339;---;4.860;5.652;3.623;---;;
24/09/2024;15:10:48;7080.00;;95.601;97.260;95.104;---;15.433;15.433;15.433;---;994.39;74.474;15.433;---;---;25.238;24.799;25.469;---;61.795;18.700;8.366;---;4.820;5.633;3.643;---;;
24/09/2024;15:11:18;7110.00;;95.557;96.905;94.765;---;15.401;15.401;15.401;---;994.35;74.421;15.401;---;---;25.247;24.848;25.516;---;61.847;18.642;8.361;---;4.849;5.611;3.628;---;;
24/09/2024;15:11:48;7140.00;;95.156;97.000;94.553;---;15.397;15.397;15.397;---;994.31;74.291;15.397;---;---;25.298;24.835;25.542;---;61.797;18.679;8.362;---;4.838;5.656;3.642;---;;
24/09/2024;15:12:18;7170.00;;95.709;97.167;95.498;---;15.401;15.401;15.401;---;994.31;74.299;15.401;---;---;25.230;24.815;25.425;---;61.833;18.702;8.356;---;4.845;5.623;3.598;---;;
24/09/2024;15:12:48;7200.00;;95.712;96.815;95.154;---;15.414;15.414;15.414;---;994.32;74.345;15.414;---;---;25.227;24.857;25.465;---;61.790;18.663;8.370;---;4.839;5.620;3.638;---;;
24/09/2024;15:13:18;7230.00;;95.913;96.483;95.556;---;15.421;15.421;15.421;---;994.33;74.335;15.421;---;---;25.201;24.895;25.416;---;61.840;18.699;8.365;---;4.837;5.595;3.651;---;;
24/09/2024;15:13:48;7260.00;;95.604;97.087;94.965;---;15.425;15.425;15.425;---;994.37;74.299;15.425;---;---;25.238;24.821;25.487;---;61.804;18.689;8.372;---;4.861;5.624;3.637;---;;
24/09/2024;15:14:18;7290.00;;95.495;96.417;94.063;---;15.415;15.415;15.415;---;994.31;74.306;15.415;---;---;25.254;24.904;25.601;---;61.835;18.686;8.359;---;4.850;5.664;3.634;---;;
24/09/2024;15:14:48;7320.00;;95.291;97.064;95.267;---;15.413;15.413;15.413;---;994.28;74.271;15.413;---;---;25.280;24.827;25.452;---;61.863;18.667;8.356;---;4.821;5.655;3.616;---;;
24/09/2024;15:15:18;7350.00;;95.413;96.823;95.169;---;15.417;15.417;15.417;---;994.30;74.230;15.417;---;---;25.264;24.855;25.464;---;61.825;18.693;8.382;---;4.823;5.668;3.625;---;;
24/09/2024;15:15:48;7380.00;;95.143;96.980;94.997;---;15.423;15.423;15.423;---;994.24;74.261;15.423;---;---;25.297;24.836;25.485;---;61.809;18.690;8.349;---;4.775;5.626;3.618;---;;
24/09/2024;15:16:18;7410.00;;95.335;96.202;94.015;---;15.416;15.416;15.416;---;994.32;74.169;15.416;---;---;25.274;24.931;25.607;---;61.859;18.702;8.363;---;4.838;5.643;3.615;---;;
24/09/2024;15:16:48;7440.00;;95.099;96.403;95.256;---;15.405;15.405;15.405;---;994.24;74.037;15.405;---;---;25.305;24.909;25.456;---;61.963;18.722;8.358;---;4.832;5.634;3.650;---;;
24/09/2024;15:17:18;7470.00;;94.238;96.593;95.870;---;15.410;15.410;15.410;---;994.26;74.047;15.410;---;---;25.411;24.885;25.379;---;62.299;18.684;8.351;---;4.838;5.629;3.619;---;;
24/09/2024;15:17:48;7500.00;;94.831;96.731;96.850;---;15.416;15.416;15.416;---;994.26;74.047;15.416;---;---;25.336;24.867;25.260;---;62.122;18.725;8.365;---;4.841;5.633;3.635;---;;
24/09/2024;15:18:18;7530.00;;94.632;96.736;95.094;---;15.423;15.423;15.423;---;994.25;73.963;15.423;---;---;25.360;24.865;25.473;---;62.161;18.715;8.369;---;4.849;5.628;3.641;---;;
24/09/2024;15:18:48;7560.00;;94.358;97.060;94.705;---;15.416;15.416;15.416;---;994.23;74.007;15.416;---;---;25.396;24.827;25.523;---;62.181;18.705;8.383;---;4.858;5.628;3.630;---;;
24/09/2024;15:19:18;7590.00;;94.577;96.755;94.758;---;15.419;15.419;15.419;---;994.20;74.017;15.419;---;---;25.368;24.864;25.516;---;62.199;18.708;8.344;---;4.822;5.668;3.626;---;;
24/09/2024;15:19:48;7620.00;;94.426;96.146;94.445;---;15.421;15.421;15.421;---;994.22;73.882;15.421;---;---;25.387;24.938;25.555;---;62.240;18.675;8.369;---;4.776;5.607;3.630;---;;
