Date [A Ch.2 Main];Time [A Ch.2 Main];dt (s) [A Ch.2 Main];Oxygen (%air sat.) [A Ch.2 Main];dphi (∞) [A Ch.2 Main];Signal Intensity (mV) [A Ch.2 Main];Ambient Light (mV) [A Ch.2 Main];Status [A Ch.2 Main];Date [A Ch.2 CompT];Time [A Ch.2 CompT];dt (s) [A Ch.2 CompT];Sample Temp. (∞C) [A Ch.2 CompT];Status [A Ch.2 CompT];Date [A Ch.2 CompP];Time [A Ch.2 CompP];dt (s) [A Ch.2 CompP];Pressure (mbar) [A Ch.2 CompP];Status [A Ch.2 CompP];Date [A Ch.3 Main];Time [A Ch.3 Main];dt (s) [A Ch.3 Main];Oxygen (%air sat.) [A Ch.3 Main];dphi (∞) [A Ch.3 Main];Signal Intensity (mV) [A Ch.3 Main];Ambient Light (mV) [A Ch.3 Main];Status [A Ch.3 Main];Date [A Ch.3 CompT];Time [A Ch.3 CompT];dt (s) [A Ch.3 CompT];Sample Temp. (∞C) [A Ch.3 CompT];Status [A Ch.3 CompT];Date [A Ch.3 CompP];Time [A Ch.3 CompP];dt (s) [A Ch.3 CompP];Pressure (mbar) [A Ch.3 CompP];Status [A Ch.3 CompP];Date [A Ch.4 Main];Time [A Ch.4 Main];dt (s) [A Ch.4 Main];Oxygen (%air sat.) [A Ch.4 Main];dphi (∞) [A Ch.4 Main];Signal Intensity (mV) [A Ch.4 Main];Ambient Light (mV) [A Ch.4 Main];Status [A Ch.4 Main];Date [A Ch.4 CompT];Time [A Ch.4 CompT];dt (s) [A Ch.4 CompT];Sample Temp. (∞C) [A Ch.4 CompT];Status [A Ch.4 CompT];Date [A Ch.4 CompP];Time [A Ch.4 CompP];dt (s) [A Ch.4 CompP];Pressure (mbar) [A Ch.4 CompP];Status [A Ch.4 CompP];Date [A T1];Time [A T1];dt (s) [A T1];Sample Temp. (∞C) [A T1];Status [A T1];Date [Comment];Time [Comment];Comment
24-09-2024;16:26:09.144;11580.548;99.568;24.724;151;0;OK;24-09-2024;16:26:09.144;11580.548;15.367;OK;24-09-2024;16:26:09.144;11580.548;995;OK;24-09-2024;16:26:09.279;11580.684;97.278;25.316;53;0;OK;24-09-2024;16:26:09.279;11580.684;15.367;OK;24-09-2024;16:26:09.279;11580.684;995;OK;24-09-2024;16:26:08.947;11580.351;101.476;24.487;61;1;OK;24-09-2024;16:26:08.947;11580.351;15.366;OK;24-09-2024;16:26:08.947;11580.351;995;OK;24-09-2024;19:40:08.895;23220.299;15.359;OK;;;
24-09-2024;16:26:39.144;11610.548;99.472;24.735;151;1;OK;24-09-2024;16:26:39.144;11610.548;15.368;OK;24-09-2024;16:26:39.144;11610.548;995;OK;24-09-2024;16:26:39.294;11610.698;97.254;25.318;53;1;OK;24-09-2024;16:26:39.294;11610.698;15.369;OK;24-09-2024;16:26:39.294;11610.698;995;OK;24-09-2024;16:26:38.949;11610.353;101.440;24.492;61;0;OK;24-09-2024;16:26:38.949;11610.353;15.368;OK;24-09-2024;16:26:38.949;11610.353;995;OK;24-09-2024;19:41:08.894;23280.298;15.363;OK;;;
24-09-2024;16:27:09.148;11640.552;99.526;24.729;151;0;OK;24-09-2024;16:27:09.148;11640.552;15.369;OK;24-09-2024;16:27:09.148;11640.552;995;OK;24-09-2024;16:27:09.280;11640.684;97.236;25.320;53;1;OK;24-09-2024;16:27:09.280;11640.684;15.370;OK;24-09-2024;16:27:09.280;11640.684;995;OK;24-09-2024;16:27:08.951;11640.355;101.488;24.486;61;1;OK;24-09-2024;16:27:08.951;11640.355;15.369;OK;24-09-2024;16:27:08.951;11640.355;995;OK;24-09-2024;19:42:08.896;23340.300;15.359;OK;;;
24-09-2024;16:27:38.954;11670.358;99.449;24.738;151;1;OK;24-09-2024;16:27:38.954;11670.358;15.369;OK;24-09-2024;16:27:38.954;11670.358;995;OK;24-09-2024;16:27:39.282;11670.687;97.261;25.317;53;1;OK;24-09-2024;16:27:39.282;11670.687;15.369;OK;24-09-2024;16:27:39.282;11670.687;995;OK;24-09-2024;16:27:39.086;11670.490;101.354;24.502;61;1;OK;24-09-2024;16:27:39.086;11670.490;15.369;OK;24-09-2024;16:27:39.086;11670.490;995;OK;24-09-2024;19:43:08.896;23400.301;15.355;OK;;;
24-09-2024;16:28:08.955;11700.359;99.509;24.731;151;0;OK;24-09-2024;16:28:08.955;11700.359;15.368;OK;24-09-2024;16:28:08.955;11700.359;995;OK;24-09-2024;16:28:09.284;11700.688;97.294;25.313;53;0;OK;24-09-2024;16:28:09.284;11700.688;15.367;OK;24-09-2024;16:28:09.284;11700.688;995;OK;24-09-2024;16:28:09.087;11700.491;101.630;24.471;61;1;OK;24-09-2024;16:28:09.087;11700.491;15.367;OK;24-09-2024;16:28:09.087;11700.491;995;OK;24-09-2024;19:44:08.896;23460.300;15.356;OK;;;
24-09-2024;16:28:38.954;11730.358;99.511;24.730;151;1;OK;24-09-2024;16:28:38.954;11730.358;15.367;OK;24-09-2024;16:28:38.954;11730.358;995;OK;24-09-2024;16:28:39.286;11730.690;97.160;25.329;53;0;OK;24-09-2024;16:28:39.286;11730.690;15.369;OK;24-09-2024;16:28:39.286;11730.690;995;OK;24-09-2024;16:28:39.090;11730.494;101.406;24.496;61;0;OK;24-09-2024;16:28:39.090;11730.494;15.368;OK;24-09-2024;16:28:39.090;11730.494;995;OK;24-09-2024;19:45:08.895;23520.300;15.349;OK;;;
24-09-2024;16:29:08.957;11760.361;99.579;24.722;151;0;OK;24-09-2024;16:29:08.957;11760.361;15.370;OK;24-09-2024;16:29:08.957;11760.361;995;OK;24-09-2024;16:29:09.287;11760.692;97.097;25.336;53;1;OK;24-09-2024;16:29:09.287;11760.692;15.371;OK;24-09-2024;16:29:09.287;11760.692;995;OK;24-09-2024;16:29:09.092;11760.496;101.401;24.496;61;0;OK;24-09-2024;16:29:09.092;11760.496;15.371;OK;24-09-2024;16:29:09.092;11760.496;995;OK;24-09-2024;19:46:08.897;23580.301;15.355;OK;;;
24-09-2024;16:29:38.960;11790.364;99.583;24.722;151;1;OK;24-09-2024;16:29:38.960;11790.364;15.373;OK;24-09-2024;16:29:38.960;11790.364;995;OK;24-09-2024;16:29:39.291;11790.695;97.142;25.331;53;0;OK;24-09-2024;16:29:39.291;11790.695;15.374;OK;24-09-2024;16:29:39.291;11790.695;995;OK;24-09-2024;16:29:39.096;11790.500;101.348;24.502;61;0;OK;24-09-2024;16:29:39.096;11790.500;15.373;OK;24-09-2024;16:29:39.096;11790.500;995;OK;24-09-2024;19:47:08.897;23640.301;15.350;OK;;;
24-09-2024;16:30:08.960;11820.364;99.539;24.727;151;0;OK;24-09-2024;16:30:08.960;11820.364;15.373;OK;24-09-2024;16:30:08.960;11820.364;995;OK;24-09-2024;16:30:09.291;11820.695;97.102;25.336;53;0;OK;24-09-2024;16:30:09.291;11820.695;15.372;OK;24-09-2024;16:30:09.291;11820.695;995;OK;24-09-2024;16:30:09.094;11820.498;101.401;24.496;61;0;OK;24-09-2024;16:30:09.094;11820.498;15.373;OK;24-09-2024;16:30:09.094;11820.498;995;OK;24-09-2024;19:48:08.898;23700.302;15.350;OK;;;
24-09-2024;16:30:38.960;11850.364;99.460;24.736;151;0;OK;24-09-2024;16:30:38.960;11850.364;15.369;OK;24-09-2024;16:30:38.960;11850.364;995;OK;24-09-2024;16:30:39.288;11850.692;97.206;25.324;53;0;OK;24-09-2024;16:30:39.288;11850.692;15.369;OK;24-09-2024;16:30:39.288;11850.692;995;OK;24-09-2024;16:30:39.093;11850.497;101.404;24.496;61;0;OK;24-09-2024;16:30:39.093;11850.497;15.368;OK;24-09-2024;16:30:39.093;11850.497;995;OK;24-09-2024;19:49:08.897;23760.301;15.345;OK;;;
24-09-2024;16:31:08.965;11880.369;99.520;24.729;151;1;OK;24-09-2024;16:31:08.965;11880.369;15.371;OK;24-09-2024;16:31:08.965;11880.369;995;OK;24-09-2024;16:31:09.098;11880.502;97.102;25.337;53;0;OK;24-09-2024;16:31:09.098;11880.502;15.372;OK;24-09-2024;16:31:09.098;11880.502;995;OK;24-09-2024;16:31:09.313;11880.717;101.319;24.506;61;1;OK;24-09-2024;16:31:09.313;11880.717;15.372;OK;24-09-2024;16:31:09.313;11880.717;995;OK;24-09-2024;19:50:08.898;23820.302;15.345;OK;;;
24-09-2024;16:31:38.965;11910.369;99.437;24.738;151;1;OK;24-09-2024;16:31:38.965;11910.369;15.375;OK;24-09-2024;16:31:38.965;11910.369;995;OK;24-09-2024;16:31:39.098;11910.502;97.162;25.328;53;1;OK;24-09-2024;16:31:39.098;11910.502;15.375;OK;24-09-2024;16:31:39.098;11910.502;995;OK;24-09-2024;16:31:39.310;11910.714;101.452;24.490;61;0;OK;24-09-2024;16:31:39.310;11910.714;15.376;OK;24-09-2024;16:31:39.310;11910.714;995;OK;24-09-2024;19:51:08.898;23880.302;15.345;OK;;;
24-09-2024;16:32:08.966;11940.370;99.453;24.737;151;0;OK;24-09-2024;16:32:08.966;11940.370;15.374;OK;24-09-2024;16:32:08.966;11940.370;995;OK;24-09-2024;16:32:09.100;11940.504;97.021;25.346;53;1;OK;24-09-2024;16:32:09.100;11940.504;15.373;OK;24-09-2024;16:32:09.100;11940.504;995;OK;24-09-2024;16:32:09.312;11940.716;101.219;24.517;61;0;OK;24-09-2024;16:32:09.312;11940.716;15.373;OK;24-09-2024;16:32:09.312;11940.716;995;OK;24-09-2024;19:52:08.900;23940.304;15.346;OK;;;
24-09-2024;16:32:38.967;11970.371;99.393;24.744;151;0;OK;24-09-2024;16:32:38.967;11970.371;15.371;OK;24-09-2024;16:32:38.967;11970.371;995;OK;24-09-2024;16:32:39.101;11970.505;97.195;25.325;53;0;OK;24-09-2024;16:32:39.101;11970.505;15.370;OK;24-09-2024;16:32:39.101;11970.505;995;OK;24-09-2024;16:32:39.314;11970.718;101.336;24.504;61;0;OK;24-09-2024;16:32:39.314;11970.718;15.370;OK;24-09-2024;16:32:39.314;11970.718;995;OK;24-09-2024;19:53:08.900;24000.304;15.347;OK;;;
24-09-2024;16:33:08.968;12000.372;99.451;24.739;151;0;OK;24-09-2024;16:33:08.968;12000.372;15.368;OK;24-09-2024;16:33:08.968;12000.372;995;OK;24-09-2024;16:33:09.102;12000.507;97.073;25.340;53;0;OK;24-09-2024;16:33:09.102;12000.507;15.367;OK;24-09-2024;16:33:09.102;12000.507;995;OK;24-09-2024;16:33:09.316;12000.720;101.262;24.512;61;0;OK;24-09-2024;16:33:09.316;12000.720;15.367;OK;24-09-2024;16:33:09.316;12000.720;995;OK;24-09-2024;19:54:08.901;24060.305;15.345;OK;;;
24-09-2024;16:33:38.969;12030.374;99.375;24.747;151;1;OK;24-09-2024;16:33:38.969;12030.374;15.370;OK;24-09-2024;16:33:38.969;12030.374;995;OK;24-09-2024;16:33:39.103;12030.507;97.081;25.339;53;0;OK;24-09-2024;16:33:39.103;12030.507;15.370;OK;24-09-2024;16:33:39.103;12030.507;995;OK;24-09-2024;16:33:39.316;12030.720;101.273;24.512;61;0;OK;24-09-2024;16:33:39.316;12030.720;15.369;OK;24-09-2024;16:33:39.316;12030.720;995;OK;24-09-2024;19:55:08.901;24120.305;15.349;OK;;;
24-09-2024;16:34:08.972;12060.376;99.424;24.741;151;1;OK;24-09-2024;16:34:08.972;12060.376;15.368;OK;24-09-2024;16:34:08.972;12060.376;995;OK;24-09-2024;16:34:09.303;12060.707;97.036;25.345;53;1;OK;24-09-2024;16:34:09.303;12060.707;15.368;OK;24-09-2024;16:34:09.303;12060.707;995;OK;24-09-2024;16:34:09.106;12060.510;101.354;24.502;61;1;OK;24-09-2024;16:34:09.106;12060.510;15.368;OK;24-09-2024;16:34:09.106;12060.510;995;OK;24-09-2024;19:56:08.903;24180.307;15.348;OK;;;
24-09-2024;16:34:38.973;12090.377;99.493;24.733;151;1;OK;24-09-2024;16:34:38.973;12090.377;15.372;OK;24-09-2024;16:34:38.973;12090.377;995;OK;24-09-2024;16:34:39.303;12090.707;97.046;25.343;53;1;OK;24-09-2024;16:34:39.303;12090.707;15.373;OK;24-09-2024;16:34:39.303;12090.707;995;OK;24-09-2024;16:34:39.104;12090.509;101.426;24.494;61;0;OK;24-09-2024;16:34:39.104;12090.509;15.373;OK;24-09-2024;16:34:39.104;12090.509;995;OK;24-09-2024;19:57:08.904;24240.308;15.342;OK;;;
24-09-2024;16:35:08.973;12120.377;99.397;24.744;151;0;OK;24-09-2024;16:35:08.973;12120.377;15.372;OK;24-09-2024;16:35:08.973;12120.377;995;OK;24-09-2024;16:35:09.305;12120.709;96.928;25.358;53;0;OK;24-09-2024;16:35:09.305;12120.709;15.372;OK;24-09-2024;16:35:09.305;12120.709;995;OK;24-09-2024;16:35:09.109;12120.513;101.392;24.498;61;1;OK;24-09-2024;16:35:09.109;12120.513;15.371;OK;24-09-2024;16:35:09.109;12120.513;995;OK;24-09-2024;19:58:08.904;24300.308;15.348;OK;;;
24-09-2024;16:35:38.974;12150.378;99.297;24.756;151;0;OK;24-09-2024;16:35:38.974;12150.378;15.371;OK;24-09-2024;16:35:38.974;12150.378;995;OK;24-09-2024;16:35:39.110;12150.514;97.033;25.345;53;1;OK;24-09-2024;16:35:39.110;12150.514;15.371;OK;24-09-2024;16:35:39.110;12150.514;995;OK;24-09-2024;16:35:39.326;12150.730;101.410;24.496;61;0;OK;24-09-2024;16:35:39.326;12150.730;15.371;OK;24-09-2024;16:35:39.326;12150.730;995;OK;24-09-2024;19:59:08.907;24360.311;15.338;OK;;;
24-09-2024;16:36:08.977;12180.381;99.363;24.748;151;0;OK;24-09-2024;16:36:08.977;12180.381;15.374;OK;24-09-2024;16:36:08.977;12180.381;995;OK;24-09-2024;16:36:09.111;12180.515;97.003;25.349;53;0;OK;24-09-2024;16:36:09.111;12180.515;15.373;OK;24-09-2024;16:36:09.111;12180.515;995;OK;24-09-2024;16:36:09.324;12180.728;101.274;24.511;61;0;OK;24-09-2024;16:36:09.324;12180.728;15.372;OK;24-09-2024;16:36:09.324;12180.728;995;OK;24-09-2024;20:00:08.910;24420.314;15.344;OK;;;
24-09-2024;16:36:38.977;12210.382;99.403;24.743;151;1;OK;24-09-2024;16:36:38.977;12210.382;15.374;OK;24-09-2024;16:36:38.977;12210.382;995;OK;24-09-2024;16:36:39.111;12210.515;96.934;25.356;53;1;OK;24-09-2024;16:36:39.111;12210.515;15.374;OK;24-09-2024;16:36:39.111;12210.515;995;OK;24-09-2024;16:36:39.341;12210.745;101.297;24.508;61;1;OK;24-09-2024;16:36:39.341;12210.745;15.374;OK;24-09-2024;16:36:39.341;12210.745;995;OK;24-09-2024;20:01:08.909;24480.313;15.341;OK;;;
24-09-2024;16:37:08.976;12240.380;99.338;24.752;151;1;OK;24-09-2024;16:37:08.976;12240.380;15.370;OK;24-09-2024;16:37:08.976;12240.380;995;OK;24-09-2024;16:37:09.111;12240.515;96.833;25.369;53;1;OK;24-09-2024;16:37:09.111;12240.515;15.369;OK;24-09-2024;16:37:09.111;12240.515;995;OK;24-09-2024;16:37:09.324;12240.728;101.388;24.498;61;1;OK;24-09-2024;16:37:09.324;12240.728;15.369;OK;24-09-2024;16:37:09.324;12240.728;995;OK;24-09-2024;20:02:08.912;24540.316;15.345;OK;;;
24-09-2024;16:37:38.978;12270.382;99.409;24.744;151;1;OK;24-09-2024;16:37:38.978;12270.382;15.363;OK;24-09-2024;16:37:38.978;12270.382;995;OK;24-09-2024;16:37:39.110;12270.514;96.923;25.359;53;1;OK;24-09-2024;16:37:39.110;12270.514;15.363;OK;24-09-2024;16:37:39.110;12270.514;995;OK;24-09-2024;16:37:39.324;12270.728;101.238;24.516;61;0;OK;24-09-2024;16:37:39.324;12270.728;15.362;OK;24-09-2024;16:37:39.324;12270.728;995;OK;24-09-2024;20:03:08.914;24600.318;15.349;OK;;;
24-09-2024;16:38:08.979;12300.383;99.405;24.745;151;0;OK;24-09-2024;16:38:08.979;12300.383;15.355;OK;24-09-2024;16:38:08.979;12300.383;995;OK;24-09-2024;16:38:09.113;12300.517;96.983;25.352;53;1;OK;24-09-2024;16:38:09.113;12300.517;15.355;OK;24-09-2024;16:38:09.113;12300.517;995;OK;24-09-2024;16:38:09.325;12300.729;101.369;24.502;61;0;OK;24-09-2024;16:38:09.325;12300.729;15.354;OK;24-09-2024;16:38:09.325;12300.729;995;OK;24-09-2024;20:04:08.912;24660.316;15.341;OK;;;
24-09-2024;16:38:39.391;12330.795;99.254;24.763;151;1;OK;24-09-2024;16:38:39.391;12330.795;15.356;OK;24-09-2024;16:38:39.391;12330.795;995;OK;24-09-2024;16:38:38.983;12330.387;96.935;25.358;53;0;OK;24-09-2024;16:38:38.983;12330.387;15.355;OK;24-09-2024;16:38:38.983;12330.387;995;OK;24-09-2024;16:38:39.194;12330.598;101.086;24.535;61;0;OK;24-09-2024;16:38:39.194;12330.598;15.355;OK;24-09-2024;16:38:39.194;12330.598;995;OK;24-09-2024;20:05:08.915;24720.319;15.341;OK;;;
24-09-2024;16:39:09.387;12360.791;99.454;24.739;151;1;OK;24-09-2024;16:39:09.387;12360.791;15.355;OK;24-09-2024;16:39:09.387;12360.791;995;OK;24-09-2024;16:39:08.981;12360.385;96.935;25.358;53;0;OK;24-09-2024;16:39:08.981;12360.385;15.355;OK;24-09-2024;16:39:08.981;12360.385;995;OK;24-09-2024;16:39:09.191;12360.595;101.244;24.516;61;0;OK;24-09-2024;16:39:09.191;12360.595;15.354;OK;24-09-2024;16:39:09.191;12360.595;995;OK;24-09-2024;20:06:08.914;24780.319;15.341;OK;;;
24-09-2024;16:39:39.393;12390.797;99.442;24.740;151;0;OK;24-09-2024;16:39:39.393;12390.797;15.358;OK;24-09-2024;16:39:39.393;12390.797;995;OK;24-09-2024;16:39:38.983;12390.387;96.975;25.353;53;0;OK;24-09-2024;16:39:38.983;12390.387;15.357;OK;24-09-2024;16:39:38.983;12390.387;995;OK;24-09-2024;16:39:39.196;12390.600;101.204;24.521;61;0;OK;24-09-2024;16:39:39.196;12390.600;15.357;OK;24-09-2024;16:39:39.196;12390.600;995;OK;24-09-2024;20:07:08.913;24840.317;15.344;OK;;;
24-09-2024;16:40:09.387;12420.791;99.397;24.745;151;1;OK;24-09-2024;16:40:09.387;12420.791;15.360;OK;24-09-2024;16:40:09.387;12420.791;995;OK;24-09-2024;16:40:08.980;12420.384;96.837;25.370;53;1;OK;24-09-2024;16:40:08.980;12420.384;15.359;OK;24-09-2024;16:40:08.980;12420.384;995;OK;24-09-2024;16:40:09.192;12420.596;101.334;24.504;61;1;OK;24-09-2024;16:40:09.192;12420.596;15.360;OK;24-09-2024;16:40:09.192;12420.596;995;OK;24-09-2024;20:08:08.915;24900.319;15.348;OK;;;
24-09-2024;16:40:39.395;12450.799;99.397;24.745;151;0;OK;24-09-2024;16:40:39.395;12450.799;15.363;OK;24-09-2024;16:40:39.395;12450.799;995;OK;24-09-2024;16:40:38.984;12450.388;96.815;25.372;53;0;OK;24-09-2024;16:40:38.984;12450.388;15.364;OK;24-09-2024;16:40:38.984;12450.388;995;OK;24-09-2024;16:40:39.199;12450.603;101.390;24.499;61;0;OK;24-09-2024;16:40:39.199;12450.603;15.364;OK;24-09-2024;16:40:39.199;12450.603;995;OK;24-09-2024;20:09:08.916;24960.320;15.344;OK;;;
24-09-2024;16:41:09.394;12480.798;99.464;24.737;151;0;OK;24-09-2024;16:41:09.394;12480.798;15.364;OK;24-09-2024;16:41:09.394;12480.798;995;OK;24-09-2024;16:41:08.983;12480.387;96.889;25.362;53;0;OK;24-09-2024;16:41:08.983;12480.387;15.362;OK;24-09-2024;16:41:08.983;12480.387;995;OK;24-09-2024;16:41:09.198;12480.602;101.431;24.494;61;0;OK;24-09-2024;16:41:09.198;12480.602;15.363;OK;24-09-2024;16:41:09.198;12480.602;995;OK;24-09-2024;20:10:08.915;25020.319;15.351;OK;;;
24-09-2024;16:41:39.390;12510.794;99.404;24.744;151;0;OK;24-09-2024;16:41:39.390;12510.794;15.369;OK;24-09-2024;16:41:39.390;12510.794;995;OK;24-09-2024;16:41:38.985;12510.389;96.808;25.372;53;0;OK;24-09-2024;16:41:38.985;12510.389;15.368;OK;24-09-2024;16:41:38.985;12510.389;995;OK;24-09-2024;16:41:39.197;12510.601;101.285;24.509;61;0;OK;24-09-2024;16:41:39.197;12510.601;15.369;OK;24-09-2024;16:41:39.197;12510.601;995;OK;24-09-2024;20:11:08.915;25080.319;15.342;OK;;;
24-09-2024;16:42:09.406;12540.810;99.396;24.744;151;1;OK;24-09-2024;16:42:09.406;12540.810;15.371;OK;24-09-2024;16:42:09.406;12540.810;995;OK;24-09-2024;16:42:08.980;12540.385;96.895;25.361;53;1;OK;24-09-2024;16:42:08.980;12540.385;15.372;OK;24-09-2024;16:42:08.980;12540.385;995;OK;24-09-2024;16:42:09.195;12540.599;101.250;24.514;61;1;OK;24-09-2024;16:42:09.195;12540.599;15.372;OK;24-09-2024;16:42:09.195;12540.599;995;OK;24-09-2024;20:12:08.918;25140.322;15.345;OK;;;
24-09-2024;16:42:39.392;12570.796;99.376;24.748;151;1;OK;24-09-2024;16:42:39.392;12570.796;15.365;OK;24-09-2024;16:42:39.392;12570.796;995;OK;24-09-2024;16:42:38.983;12570.387;95.180;25.571;53;0;OK;24-09-2024;16:42:38.983;12570.387;15.366;OK;24-09-2024;16:42:38.983;12570.387;995;OK;24-09-2024;16:42:39.197;12570.601;101.210;24.519;61;0;OK;24-09-2024;16:42:39.197;12570.601;15.366;OK;24-09-2024;16:42:39.197;12570.601;995;OK;24-09-2024;20:13:08.921;25200.325;15.343;OK;;;
24-09-2024;16:43:09.391;12600.795;99.378;24.747;151;1;OK;24-09-2024;16:43:09.391;12600.795;15.364;OK;24-09-2024;16:43:09.391;12600.795;995;OK;24-09-2024;16:43:08.983;12600.387;96.922;25.359;53;1;OK;24-09-2024;16:43:08.983;12600.387;15.364;OK;24-09-2024;16:43:08.983;12600.387;995;OK;24-09-2024;16:43:09.195;12600.599;101.298;24.509;61;0;OK;24-09-2024;16:43:09.195;12600.599;15.364;OK;24-09-2024;16:43:09.195;12600.599;995;OK;24-09-2024;20:14:08.920;25260.324;15.348;OK;;;
24-09-2024;16:43:39.390;12630.794;99.390;24.746;151;1;OK;24-09-2024;16:43:39.390;12630.794;15.368;OK;24-09-2024;16:43:39.390;12630.794;995;OK;24-09-2024;16:43:38.983;12630.387;95.668;25.511;53;0;OK;24-09-2024;16:43:38.983;12630.387;15.367;OK;24-09-2024;16:43:38.983;12630.387;995;OK;24-09-2024;16:43:39.194;12630.598;101.248;24.515;61;0;OK;24-09-2024;16:43:39.194;12630.598;15.368;OK;24-09-2024;16:43:39.194;12630.598;995;OK;24-09-2024;20:15:08.921;25320.325;15.343;OK;;;
24-09-2024;16:44:09.387;12660.791;99.474;24.736;151;0;OK;24-09-2024;16:44:09.387;12660.791;15.369;OK;24-09-2024;16:44:09.387;12660.791;995;OK;24-09-2024;16:44:08.980;12660.385;95.759;25.500;53;0;OK;24-09-2024;16:44:08.980;12660.385;15.368;OK;24-09-2024;16:44:08.980;12660.385;995;OK;24-09-2024;16:44:09.190;12660.594;101.170;24.524;61;0;OK;24-09-2024;16:44:09.190;12660.594;15.368;OK;24-09-2024;16:44:09.190;12660.594;995;OK;24-09-2024;20:16:08.922;25380.326;15.342;OK;;;
24-09-2024;16:44:39.395;12690.799;99.318;24.754;151;1;OK;24-09-2024;16:44:39.395;12690.799;15.371;OK;24-09-2024;16:44:39.395;12690.799;995;OK;24-09-2024;16:44:38.987;12690.391;96.202;25.446;53;0;OK;24-09-2024;16:44:38.987;12690.391;15.369;OK;24-09-2024;16:44:38.987;12690.391;995;OK;24-09-2024;16:44:39.199;12690.603;101.275;24.511;61;0;OK;24-09-2024;16:44:39.199;12690.603;15.370;OK;24-09-2024;16:44:39.199;12690.603;995;OK;24-09-2024;20:17:08.923;25440.327;15.343;OK;;;
24-09-2024;16:45:09.400;12720.804;99.353;24.751;151;1;OK;24-09-2024;16:45:09.400;12720.804;15.367;OK;24-09-2024;16:45:09.400;12720.804;995;OK;24-09-2024;16:45:08.988;12720.393;96.185;25.448;53;1;OK;24-09-2024;16:45:08.988;12720.393;15.367;OK;24-09-2024;16:45:08.988;12720.393;995;OK;24-09-2024;16:45:09.202;12720.606;101.068;24.536;61;1;OK;24-09-2024;16:45:09.202;12720.606;15.368;OK;24-09-2024;16:45:09.202;12720.606;995;OK;24-09-2024;20:18:08.924;25500.328;15.340;OK;;;
24-09-2024;16:45:39.397;12750.801;99.361;24.749;151;1;OK;24-09-2024;16:45:39.397;12750.801;15.370;OK;24-09-2024;16:45:39.397;12750.801;995;OK;24-09-2024;16:45:38.990;12750.394;96.157;25.451;53;1;OK;24-09-2024;16:45:38.990;12750.394;15.371;OK;24-09-2024;16:45:38.990;12750.394;995;OK;24-09-2024;16:45:39.201;12750.605;101.216;24.518;61;1;OK;24-09-2024;16:45:39.201;12750.605;15.370;OK;24-09-2024;16:45:39.201;12750.605;995;OK;24-09-2024;20:19:08.926;25560.331;15.346;OK;;;
24-09-2024;16:46:09.396;12780.800;99.406;24.744;151;1;OK;24-09-2024;16:46:09.396;12780.800;15.365;OK;24-09-2024;16:46:09.396;12780.800;995;OK;24-09-2024;16:46:08.990;12780.394;96.125;25.456;53;0;OK;24-09-2024;16:46:08.990;12780.394;15.365;OK;24-09-2024;16:46:08.990;12780.394;995;OK;24-09-2024;16:46:09.200;12780.605;101.244;24.516;61;0;OK;24-09-2024;16:46:09.200;12780.605;15.366;OK;24-09-2024;16:46:09.200;12780.605;995;OK;24-09-2024;20:20:08.928;25620.332;15.342;OK;;;
24-09-2024;16:46:39.402;12810.806;99.299;24.757;151;1;OK;24-09-2024;16:46:39.402;12810.806;15.362;OK;24-09-2024;16:46:39.402;12810.806;995;OK;24-09-2024;16:46:38.994;12810.398;96.105;25.459;53;1;OK;24-09-2024;16:46:38.994;12810.398;15.364;OK;24-09-2024;16:46:38.994;12810.398;995;OK;24-09-2024;16:46:39.206;12810.610;101.294;24.510;61;1;OK;24-09-2024;16:46:39.206;12810.610;15.363;OK;24-09-2024;16:46:39.206;12810.610;995;OK;24-09-2024;20:21:08.927;25680.331;15.346;OK;;;
24-09-2024;16:47:09.402;12840.806;99.263;24.763;151;0;OK;24-09-2024;16:47:09.402;12840.806;15.355;OK;24-09-2024;16:47:09.402;12840.806;995;OK;24-09-2024;16:47:08.994;12840.398;96.010;25.472;53;0;OK;24-09-2024;16:47:08.994;12840.398;15.353;OK;24-09-2024;16:47:08.994;12840.398;995;OK;24-09-2024;16:47:09.206;12840.610;101.152;24.528;61;0;OK;24-09-2024;16:47:09.206;12840.610;15.354;OK;24-09-2024;16:47:09.206;12840.610;995;OK;24-09-2024;20:22:08.930;25740.334;15.345;OK;;;
24-09-2024;16:47:39.401;12870.805;99.326;24.755;151;0;OK;24-09-2024;16:47:39.401;12870.805;15.355;OK;24-09-2024;16:47:39.401;12870.805;995;OK;24-09-2024;16:47:38.994;12870.398;95.909;25.483;53;0;OK;24-09-2024;16:47:38.994;12870.398;15.353;OK;24-09-2024;16:47:38.994;12870.398;995;OK;24-09-2024;16:47:39.206;12870.610;101.127;24.531;61;0;OK;24-09-2024;16:47:39.206;12870.610;15.352;OK;24-09-2024;16:47:39.206;12870.610;995;OK;24-09-2024;20:23:08.930;25800.334;15.338;OK;;;
