;;; ;Oxygen;Oxygen;Oxygen;;Compensation;Temperature;('C);;Pressure;Humidity;Temp. Probe;Int. Temp.;Analog In;Raw Data:; dphi (°);;;Signal;Intensity;(mV);;Ambient;Light;(mV);;Advanced Raw Values (only logged while raw data window is open);
19/09/2024;11:35:42;3780.00;;97.046;94.233;98.570;---;15.556;15.556;15.556;---;997.32;67.486;15.556;---;---;25.12;25.121;24.999;---;66.653;24.601;7.960;---;4.888;5.702;3.680;---;;
19/09/2024;11:36:12;3810.00;;97.033;94.879;98.417;---;15.555;15.555;15.555;---;997.29;67.738;15.555;---;---;25.014;25.043;25.018;---;66.666;24.587;7.954;---;4.885;5.716;3.675;---;;
19/09/2024;11:36:42;3840.00;;96.962;95.770;99.598;---;15.561;15.561;15.561;---;997.35;67.738;15.561;---;---;25.022;24.931;24.878;---;66.694;24.607;7.960;---;4.931;5.712;3.677;---;;
19/09/2024;11:37:12;3870.00;;96.507;94.238;99.386;---;15.557;15.557;15.557;---;997.31;67.959;15.557;---;---;25.078;25.120;24.903;---;66.689;24.591;7.958;---;4.895;5.702;3.679;---;;
19/09/2024;11:37:42;3900.00;;97.199;94.957;98.817;---;15.565;15.565;15.565;---;997.36;68.084;15.565;---;---;24.992;25.029;24.969;---;66.672;24.581;7.966;---;4.881;5.700;3.693;---;;
19/09/2024;11:38:12;3930.00;;97.029;94.898;98.476;---;15.557;15.557;15.557;---;997.34;68.165;15.557;---;---;25.014;25.038;25.11;---;66.679;24.556;7.954;---;4.861;5.709;3.684;---;;
19/09/2024;11:38:42;3960.00;;96.719;94.586;97.630;---;15.556;15.556;15.556;---;997.34;68.353;15.556;---;---;25.051;25.077;25.112;---;66.696;24.558;7.951;---;4.891;5.718;3.668;---;;
19/09/2024;11:39:12;3990.00;;97.201;94.587;99.603;---;15.562;15.562;15.562;---;997.34;68.523;15.562;---;---;24.992;25.077;24.877;---;66.711;24.584;7.958;---;4.904;5.744;3.683;---;;
19/09/2024;11:39:42;4020.00;;96.741;94.299;98.310;---;15.566;15.566;15.566;---;997.36;68.587;15.566;---;---;25.048;25.112;25.029;---;66.657;24.592;7.963;---;4.933;5.745;3.679;---;;
19/09/2024;11:40:12;4050.00;;97.361;95.230;98.714;---;15.565;15.565;15.565;---;997.34;68.745;15.565;---;---;24.973;24.996;24.981;---;66.708;24.588;7.953;---;4.905;5.704;3.661;---;;
19/09/2024;11:40:42;4080.00;;96.816;95.100;98.777;---;15.555;15.555;15.555;---;997.30;68.821;15.555;---;---;25.040;25.014;24.975;---;66.728;24.576;7.949;---;4.911;5.682;3.683;---;;
19/09/2024;11:41:12;4110.00;;96.979;94.967;99.275;---;15.557;15.557;15.557;---;997.33;68.691;15.557;---;---;25.020;25.030;24.917;---;66.687;24.597;7.962;---;4.908;5.715;3.661;---;;
19/09/2024;11:41:42;4140.00;;96.829;94.612;98.203;---;15.555;15.555;15.555;---;997.30;68.821;15.555;---;---;25.039;25.074;25.044;---;66.725;24.602;7.951;---;4.931;5.689;3.690;---;;
19/09/2024;11:42:12;4170.00;;97.077;95.208;98.796;---;15.560;15.560;15.560;---;997.25;68.813;15.560;---;---;25.9;25.000;24.974;---;66.719;24.613;7.968;---;4.943;5.725;3.663;---;;
19/09/2024;11:42:42;4200.00;;97.135;95.679;98.413;---;15.560;15.560;15.560;---;997.33;68.768;15.560;---;---;25.1;24.942;25.018;---;66.727;24.609;7.962;---;4.940;5.718;3.684;---;;
19/09/2024;11:43:12;4230.00;;96.786;94.050;99.685;---;15.552;15.552;15.552;---;997.26;68.661;15.552;---;---;25.045;25.145;24.869;---;66.727;24.599;7.951;---;4.897;5.728;3.684;---;;
19/09/2024;11:43:42;4260.00;;96.732;94.202;98.376;---;15.555;15.555;15.555;---;997.23;68.866;15.555;---;---;25.052;25.126;25.024;---;66.719;24.614;7.961;---;4.898;5.709;3.678;---;;
19/09/2024;11:44:12;4290.00;;96.900;94.760;99.402;---;15.556;15.556;15.556;---;997.30;68.622;15.556;---;---;25.031;25.056;24.901;---;66.745;24.608;7.966;---;4.889;5.702;3.665;---;;
19/09/2024;11:44:42;4320.00;;97.358;94.169;98.471;---;15.563;15.563;15.563;---;997.25;68.562;15.563;---;---;24.974;25.129;25.12;---;66.724;24.575;7.966;---;4.907;5.734;3.669;---;;
19/09/2024;11:45:12;4350.00;;96.869;94.873;98.935;---;15.559;15.559;15.559;---;997.25;68.587;15.559;---;---;25.034;25.042;24.958;---;66.757;24.577;7.972;---;4.907;5.711;3.671;---;;
19/09/2024;11:45:42;4380.00;;96.875;95.264;98.830;---;15.548;15.548;15.548;---;997.24;68.447;15.548;---;---;25.035;24.996;24.971;---;66.772;24.600;7.951;---;4.859;5.684;3.680;---;;
19/09/2024;11:46:12;4410.00;;96.820;95.257;99.426;---;15.550;15.550;15.550;---;997.26;68.254;15.550;---;---;25.041;24.996;24.900;---;66.759;24.624;7.958;---;4.900;5.716;3.674;---;;
19/09/2024;11:46:42;4440.00;;96.746;94.449;98.460;---;15.557;15.557;15.557;---;997.25;67.974;15.557;---;---;25.050;25.095;25.014;---;66.774;24.573;7.971;---;4.866;5.722;3.661;---;;
19/09/2024;11:47:12;4470.00;;97.197;95.065;98.259;---;15.559;15.559;15.559;---;997.30;68.157;15.559;---;---;24.994;25.017;25.038;---;66.786;24.591;7.961;---;4.905;5.724;3.666;---;;
19/09/2024;11:47:42;4500.00;;96.846;95.135;98.263;---;15.555;15.555;15.555;---;997.25;68.289;15.555;---;---;25.037;25.11;25.037;---;66.775;24.564;7.973;---;4.915;5.715;3.681;---;;
19/09/2024;11:48:12;4530.00;;96.819;95.920;98.408;---;15.554;15.554;15.554;---;997.19;68.516;15.554;---;---;25.041;24.914;25.021;---;66.780;24.513;7.968;---;4.918;5.702;3.675;---;;
19/09/2024;11:48:42;4560.00;;96.947;93.469;98.878;---;15.557;15.557;15.557;---;997.25;68.661;15.557;---;---;25.025;25.217;24.964;---;66.795;24.645;7.964;---;4.847;5.660;3.653;---;;
19/09/2024;11:49:12;4590.00;;97.051;94.752;98.230;---;15.562;15.562;15.562;---;997.28;68.874;15.562;---;---;25.11;25.056;25.040;---;66.796;24.669;7.969;---;4.890;5.760;3.674;---;;
19/09/2024;11:49:42;4620.00;;96.916;94.715;98.881;---;15.568;15.568;15.568;---;997.23;68.928;15.568;---;---;25.028;25.061;24.963;---;66.811;24.656;7.975;---;4.880;5.703;3.658;---;;
19/09/2024;11:50:12;4650.00;;96.855;94.150;98.120;---;15.559;15.559;15.559;---;997.27;69.012;15.559;---;---;25.035;25.132;25.054;---;66.817;24.685;7.958;---;4.889;5.708;3.681;---;;
19/09/2024;11:50:42;4680.00;;96.868;94.687;98.777;---;15.556;15.556;15.556;---;997.24;69.164;15.556;---;---;25.035;25.065;24.976;---;66.806;24.674;7.960;---;4.920;5.728;3.692;---;;
19/09/2024;11:51:12;4710.00;;96.775;93.790;99.699;---;15.557;15.557;15.557;---;997.27;69.217;15.557;---;---;25.046;25.177;24.867;---;66.814;24.689;7.973;---;4.891;5.681;3.666;---;;
19/09/2024;11:51:42;4740.00;;96.714;94.626;99.668;---;15.563;15.563;15.563;---;997.22;69.149;15.563;---;---;25.052;25.073;24.870;---;66.828;24.692;7.969;---;4.886;5.706;3.670;---;;
19/09/2024;11:52:12;4770.00;;96.782;95.040;98.993;---;15.563;15.563;15.563;---;997.25;69.182;15.563;---;---;25.044;25.021;24.950;---;66.827;24.692;7.963;---;4.891;5.703;3.668;---;;
19/09/2024;11:52:42;4800.00;;96.624;94.935;98.298;---;15.559;15.559;15.559;---;997.23;69.157;15.559;---;---;25.064;25.035;25.033;---;66.966;24.694;7.966;---;4.896;5.723;3.678;---;;
19/09/2024;11:53:12;4830.00;;96.822;94.208;99.219;---;15.558;15.558;15.558;---;997.23;69.149;15.558;---;---;25.040;25.125;24.924;---;66.947;24.713;7.960;---;4.927;5.709;3.694;---;;
19/09/2024;11:53:42;4860.00;;96.342;94.143;98.473;---;15.556;15.556;15.556;---;997.28;69.129;15.556;---;---;25.099;25.133;25.12;---;67.012;24.672;7.966;---;4.926;5.704;3.663;---;;
19/09/2024;11:54:12;4890.00;;95.936;94.523;98.588;---;15.559;15.559;15.559;---;997.29;69.058;15.559;---;---;25.148;25.085;24.997;---;67.040;24.696;7.960;---;4.872;5.711;3.673;---;;
19/09/2024;11:54:42;4920.00;;96.323;94.097;99.448;---;15.560;15.560;15.560;---;997.25;68.989;15.560;---;---;25.100;25.138;24.897;---;67.139;24.701;7.961;---;4.875;5.725;3.675;---;;
19/09/2024;11:55:12;4950.00;;96.245;94.306;98.292;---;15.546;15.546;15.546;---;997.26;69.012;15.546;---;---;25.112;25.114;25.034;---;67.098;24.666;7.962;---;4.941;5.734;3.677;---;;
19/09/2024;11:55:42;4980.00;;96.160;94.158;98.158;---;15.546;15.546;15.546;---;997.23;68.979;15.546;---;---;25.123;25.133;25.051;---;67.098;24.694;7.961;---;4.856;5.720;3.670;---;;
19/09/2024;11:56:12;5010.00;;95.895;94.316;98.866;---;15.550;15.550;15.550;---;997.25;68.874;15.550;---;---;25.153;25.112;24.967;---;67.159;24.695;7.956;---;4.939;5.728;3.676;---;;
19/09/2024;11:56:42;5040.00;;95.960;94.336;98.283;---;15.558;15.558;15.558;---;997.35;68.874;15.558;---;---;25.144;25.108;25.034;---;67.173;24.700;7.972;---;4.925;5.728;3.682;---;;
19/09/2024;11:57:12;5070.00;;96.134;94.620;98.601;---;15.561;15.561;15.561;---;997.33;68.928;15.561;---;---;25.122;25.072;24.995;---;67.148;24.670;7.964;---;4.933;5.714;3.681;---;;
19/09/2024;11:57:42;5100.00;;96.108;94.894;99.238;---;15.550;15.550;15.550;---;997.23;68.884;15.550;---;---;25.128;25.041;24.923;---;67.134;24.702;7.961;---;4.908;5.706;3.677;---;;
19/09/2024;11:58:12;5130.00;;96.131;93.626;98.191;---;15.557;15.557;15.557;---;997.28;68.851;15.557;---;---;25.124;25.198;25.045;---;67.164;24.698;7.965;---;4.916;5.742;3.690;---;;
19/09/2024;11:58:42;5160.00;;95.910;94.459;99.097;---;15.552;15.552;15.552;---;997.30;68.821;15.552;---;---;25.151;25.094;24.938;---;67.154;24.685;7.968;---;4.881;5.692;3.681;---;;
19/09/2024;11:59:12;5190.00;;96.136;93.823;98.200;---;15.557;15.557;15.557;---;997.30;68.699;15.557;---;---;25.123;25.172;25.044;---;67.142;24.679;7.971;---;4.893;5.726;3.674;---;;
19/09/2024;11:59:42;5220.00;;95.651;94.998;99.406;---;15.549;15.549;15.549;---;997.32;68.554;15.549;---;---;25.183;25.027;24.901;---;67.156;24.704;7.959;---;4.917;5.714;3.689;---;;
19/09/2024;12:00:12;5250.00;;95.897;94.623;99.291;---;15.549;15.549;15.549;---;997.31;68.271;15.549;---;---;25.153;25.074;24.915;---;67.110;24.683;7.974;---;4.902;5.696;3.674;---;;
19/09/2024;12:00:42;5280.00;;96.114;94.756;98.792;---;15.554;15.554;15.554;---;997.35;68.119;15.554;---;---;25.126;25.055;24.973;---;67.137;24.685;7.965;---;4.915;5.746;3.676;---;;
19/09/2024;12:01:12;5310.00;;96.042;93.673;98.272;---;15.548;15.548;15.548;---;997.23;67.928;15.548;---;---;25.137;25.193;25.037;---;67.139;24.697;7.969;---;4.889;5.716;3.674;---;;
19/09/2024;12:01:42;5340.00;;96.211;94.392;98.931;---;15.555;15.555;15.555;---;997.24;67.895;15.555;---;---;25.115;25.102;24.958;---;67.136;24.693;7.970;---;4.922;5.725;3.669;---;;
19/09/2024;12:02:12;5370.00;;96.202;94.791;99.582;---;15.556;15.556;15.556;---;997.27;68.172;15.556;---;---;25.116;25.052;24.881;---;67.122;24.686;7.956;---;4.904;5.709;3.686;---;;
19/09/2024;12:02:42;5400.00;;96.190;94.522;98.618;---;15.550;15.550;15.550;---;997.34;68.333;15.550;---;---;25.117;25.085;24.995;---;67.143;24.694;7.968;---;4.903;5.714;3.673;---;;
19/09/2024;12:03:12;5430.00;;96.247;94.374;99.593;---;15.550;15.550;15.550;---;997.32;68.501;15.550;---;---;25.110;25.104;24.879;---;67.136;24.691;7.970;---;4.938;5.734;3.663;---;;
19/09/2024;12:03:42;5460.00;;95.967;94.997;98.753;---;15.562;15.562;15.562;---;997.28;68.577;15.562;---;---;25.143;25.026;24.978;---;67.192;24.702;7.975;---;4.916;5.724;3.673;---;;
19/09/2024;12:04:12;5490.00;;95.878;93.876;98.259;---;15.561;15.561;15.561;---;997.30;68.630;15.561;---;---;25.154;25.165;25.037;---;67.137;24.702;7.962;---;4.896;5.693;3.667;---;;
19/09/2024;12:04:42;5520.00;;96.213;94.246;99.395;---;15.553;15.553;15.553;---;997.27;68.851;15.553;---;---;25.114;25.120;24.903;---;67.125;24.675;7.957;---;4.933;5.682;3.682;---;;
19/09/2024;12:05:12;5550.00;;95.966;95.022;98.238;---;15.552;15.552;15.552;---;997.29;68.905;15.552;---;---;25.144;25.024;25.040;---;67.137;24.692;7.981;---;4.869;5.713;3.668;---;;
19/09/2024;12:05:42;5580.00;;96.117;95.063;98.485;---;15.557;15.557;15.557;---;997.28;68.989;15.557;---;---;25.125;25.018;25.11;---;67.168;24.690;7.966;---;4.873;5.667;3.681;---;;
19/09/2024;12:06:12;5610.00;;96.170;93.903;98.001;---;15.557;15.557;15.557;---;997.25;68.938;15.557;---;---;25.120;25.163;25.070;---;67.160;24.699;7.968;---;4.890;5.689;3.663;---;;
19/09/2024;12:06:42;5640.00;;95.787;94.362;97.731;---;15.557;15.557;15.557;---;997.27;69.012;15.557;---;---;25.166;25.106;25.101;---;67.118;24.680;7.969;---;4.922;5.671;3.669;---;;
19/09/2024;12:07:12;5670.00;;96.437;94.701;97.973;---;15.550;15.550;15.550;---;997.28;69.119;15.550;---;---;25.087;25.064;25.072;---;67.149;24.697;7.972;---;4.898;5.732;3.677;---;;
19/09/2024;12:07:42;5700.00;;96.043;93.983;98.715;---;15.555;15.555;15.555;---;997.21;69.129;15.555;---;---;25.136;25.154;24.984;---;67.187;24.696;7.963;---;4.903;5.677;3.670;---;;
19/09/2024;12:08:12;5730.00;;96.260;94.277;98.878;---;15.557;15.557;15.557;---;997.25;69.202;15.557;---;---;25.108;25.116;24.964;---;67.147;24.711;7.963;---;4.953;5.712;3.684;---;;
19/09/2024;12:08:42;5760.00;;95.459;94.123;97.913;---;15.556;15.556;15.556;---;997.27;69.225;15.556;---;---;25.207;25.135;25.079;---;67.414;24.689;7.983;---;4.838;5.671;3.669;---;;
19/09/2024;12:09:12;5790.00;;95.998;94.693;98.731;---;15.563;15.563;15.563;---;997.26;69.149;15.563;---;---;25.140;25.063;24.981;---;67.265;24.696;7.962;---;4.898;5.742;3.669;---;;
19/09/2024;12:09:42;5820.00;;95.858;94.897;97.929;---;15.548;15.548;15.548;---;997.26;69.172;15.548;---;---;25.158;25.040;25.078;---;67.308;24.690;7.967;---;4.884;5.721;3.671;---;;
19/09/2024;12:10:12;5850.00;;95.996;93.698;99.378;---;15.550;15.550;15.550;---;997.25;69.289;15.550;---;---;25.142;25.189;24.906;---;67.288;24.708;7.969;---;4.947;5.704;3.712;---;;
19/09/2024;12:10:42;5880.00;;96.007;93.664;99.060;---;15.549;15.549;15.549;---;997.26;69.264;15.549;---;---;25.140;25.193;24.943;---;67.311;24.715;7.964;---;4.951;5.739;3.681;---;;
19/09/2024;12:11:12;5910.00;;95.448;94.229;98.801;---;15.558;15.558;15.558;---;997.25;69.264;15.558;---;---;25.208;25.122;24.973;---;67.303;24.717;7.976;---;4.938;5.713;3.712;---;;
19/09/2024;12:11:42;5940.00;;96.003;94.422;98.234;---;15.557;15.557;15.557;---;997.21;69.279;15.557;---;---;25.141;25.098;25.041;---;67.303;24.708;7.976;---;4.918;5.717;3.669;---;;
19/09/2024;12:12:12;5970.00;;95.496;93.673;98.680;---;15.549;15.549;15.549;---;997.29;69.235;15.549;---;---;25.203;25.193;24.988;---;67.300;24.722;7.961;---;4.953;5.717;3.694;---;;
19/09/2024;12:12:42;6000.00;;95.952;94.123;98.224;---;15.552;15.552;15.552;---;997.26;69.202;15.552;---;---;25.146;25.136;25.042;---;67.275;24.712;7.981;---;4.875;5.745;3.679;---;;
19/09/2024;12:13:12;6030.00;;95.263;94.187;98.324;---;15.555;15.555;15.555;---;997.23;69.096;15.555;---;---;25.231;25.128;25.031;---;67.284;24.727;7.965;---;4.944;5.786;3.683;---;;
19/09/2024;12:13:42;6060.00;;95.992;93.775;98.581;---;15.562;15.562;15.562;---;997.22;68.948;15.562;---;---;25.141;25.179;24.999;---;67.252;24.697;7.973;---;4.908;5.688;3.671;---;;
19/09/2024;12:14:12;6090.00;;96.083;94.024;98.232;---;15.555;15.555;15.555;---;997.29;68.615;15.555;---;---;25.129;25.148;25.040;---;67.237;24.702;7.979;---;4.882;5.722;3.672;---;;
19/09/2024;12:14:42;6120.00;;96.065;94.648;98.302;---;15.550;15.550;15.550;---;997.23;68.333;15.550;---;---;25.134;25.072;25.033;---;67.262;24.699;7.954;---;4.907;5.729;3.691;---;;
19/09/2024;12:15:12;6150.00;;95.255;93.903;98.150;---;15.551;15.551;15.551;---;997.21;68.406;15.551;---;---;25.233;25.164;25.051;---;67.267;24.704;7.954;---;4.902;5.731;3.674;---;;
19/09/2024;12:15:42;6180.00;;95.952;94.265;98.272;---;15.554;15.554;15.554;---;997.24;68.501;15.554;---;---;25.147;25.118;25.036;---;67.271;24.699;7.972;---;4.925;5.700;3.678;---;;
19/09/2024;12:16:12;6210.00;;95.854;94.686;98.628;---;15.556;15.556;15.556;---;997.15;68.661;15.556;---;---;25.159;25.067;24.995;---;67.241;24.704;7.987;---;4.885;5.720;3.675;---;;
19/09/2024;12:16:42;6240.00;;96.003;93.524;98.773;---;15.551;15.551;15.551;---;997.18;68.851;15.551;---;---;25.142;25.212;24.978;---;67.237;24.708;7.967;---;4.915;5.700;3.674;---;;
19/09/2024;12:17:12;6270.00;;95.814;93.355;98.552;---;15.548;15.548;15.548;---;997.20;68.968;15.548;---;---;25.164;25.233;25.5;---;67.241;24.697;7.968;---;4.864;5.708;3.657;---;;
19/09/2024;12:17:42;6300.00;;95.793;93.964;98.623;---;15.552;15.552;15.552;---;997.16;69.086;15.552;---;---;25.168;25.158;24.996;---;67.325;24.711;7.971;---;4.921;5.710;3.676;---;;
19/09/2024;12:18:12;6330.00;;95.115;93.817;98.648;---;15.557;15.557;15.557;---;997.11;69.129;15.557;---;---;25.251;25.175;24.993;---;67.426;24.719;7.971;---;4.912;5.696;3.671;---;;
19/09/2024;12:18:42;6360.00;;95.617;94.235;98.166;---;15.554;15.554;15.554;---;997.15;69.202;15.554;---;---;25.188;25.123;25.050;---;67.378;24.708;7.980;---;4.917;5.727;3.677;---;;
19/09/2024;12:19:12;6390.00;;95.486;94.495;98.931;---;15.550;15.550;15.550;---;997.16;69.225;15.550;---;---;25.205;25.091;24.959;---;67.361;24.720;7.969;---;4.874;5.740;3.674;---;;
19/09/2024;12:19:42;6420.00;;95.716;94.232;97.428;---;15.545;15.545;15.545;---;997.13;69.309;15.545;---;---;25.178;25.124;25.140;---;67.376;24.681;7.972;---;4.908;5.719;3.683;---;;
19/09/2024;12:20:12;6450.00;;95.505;94.198;98.001;---;15.548;15.548;15.548;---;997.12;69.358;15.548;---;---;25.204;25.129;25.071;---;67.418;24.747;7.973;---;4.917;5.689;3.660;---;;
19/09/2024;12:20:42;6480.00;;95.707;95.390;98.917;---;15.552;15.552;15.552;---;997.09;69.279;15.552;---;---;25.178;24.981;24.962;---;67.397;24.709;7.966;---;4.912;5.708;3.671;---;;
19/09/2024;12:21:12;6510.00;;95.223;94.115;99.281;---;15.548;15.548;15.548;---;997.08;69.309;15.548;---;---;25.239;25.140;24.920;---;67.370;24.706;7.979;---;4.925;5.697;3.689;---;;
19/09/2024;12:21:42;6540.00;;95.681;94.495;98.938;---;15.545;15.545;15.545;---;997.12;69.279;15.545;---;---;25.182;25.092;24.960;---;67.364;24.691;7.978;---;4.873;5.713;3.661;---;;
19/09/2024;12:22:12;6570.00;;95.528;93.908;98.295;---;15.551;15.551;15.551;---;997.08;69.235;15.551;---;---;25.201;25.165;25.037;---;67.396;24.725;7.964;---;4.901;5.710;3.680;---;;
19/09/2024;12:22:42;6600.00;;95.440;93.686;97.978;---;15.553;15.553;15.553;---;996.99;69.182;15.553;---;---;25.213;25.194;25.074;---;67.394;24.697;7.968;---;4.904;5.666;3.673;---;;
19/09/2024;12:23:12;6630.00;;95.553;94.286;98.500;---;15.555;15.555;15.555;---;997.11;69.256;15.555;---;---;25.197;25.117;25.11;---;67.407;24.692;7.990;---;4.907;5.707;3.662;---;;
19/09/2024;12:23:42;6660.00;;95.462;94.605;98.383;---;15.554;15.554;15.554;---;997.12;69.299;15.554;---;---;25.209;25.077;25.025;---;67.368;24.702;7.968;---;4.902;5.673;3.677;---;;
19/09/2024;12:24:12;6690.00;;95.302;94.326;97.852;---;15.552;15.552;15.552;---;997.08;69.358;15.552;---;---;25.229;25.113;25.090;---;67.387;24.704;7.966;---;4.909;5.710;3.677;---;;
19/09/2024;12:24:42;6720.00;;95.750;94.289;98.262;---;15.551;15.551;15.551;---;997.10;69.309;15.551;---;---;25.174;25.117;25.040;---;67.374;24.709;7.964;---;4.881;5.727;3.677;---;;
19/09/2024;12:25:12;6750.00;;95.727;94.488;98.343;---;15.562;15.562;15.562;---;997.05;69.164;15.562;---;---;25.176;25.092;25.029;---;67.374;24.734;7.971;---;4.889;5.713;3.676;---;;
19/09/2024;12:25:42;6780.00;;95.209;94.596;98.715;---;15.564;15.564;15.564;---;997.06;68.831;15.564;---;---;25.239;25.078;24.985;---;67.372;24.699;7.973;---;4.915;5.716;3.724;---;;
19/09/2024;12:26:12;6810.00;;95.314;93.334;98.539;---;15.561;15.561;15.561;---;997.13;68.745;15.561;---;---;25.226;25.235;25.5;---;67.372;24.697;7.978;---;4.880;5.680;3.675;---;;
19/09/2024;12:26:42;6840.00;;95.830;94.539;98.970;---;15.556;15.556;15.556;---;997.07;68.630;15.556;---;---;25.164;25.086;24.955;---;67.369;24.698;7.968;---;4.936;5.748;3.686;---;;
19/09/2024;12:27:12;6870.00;;96.090;94.602;98.449;---;15.555;15.555;15.555;---;997.05;68.597;15.555;---;---;25.132;25.079;25.017;---;67.359;24.716;7.971;---;4.832;5.665;3.671;---;;
19/09/2024;12:27:42;6900.00;;95.169;95.040;98.935;---;15.559;15.559;15.559;---;997.11;68.491;15.559;---;---;25.244;25.023;24.958;---;67.374;24.701;7.978;---;4.902;5.694;3.683;---;;
19/09/2024;12:28:12;6930.00;;95.099;94.122;98.229;---;15.562;15.562;15.562;---;997.12;68.279;15.562;---;---;25.252;25.136;25.042;---;67.363;24.737;7.972;---;4.907;5.697;3.665;---;;
19/09/2024;12:28:42;6960.00;;95.911;94.426;98.682;---;15.555;15.555;15.555;---;997.08;68.254;15.555;---;---;25.153;25.099;24.990;---;67.358;24.763;7.985;---;4.906;5.742;3.678;---;;
19/09/2024;12:29:12;6990.00;;95.286;94.420;98.684;---;15.551;15.551;15.551;---;997.11;68.203;15.551;---;---;25.231;25.101;24.990;---;67.356;24.778;7.973;---;4.867;5.721;3.664;---;;
19/09/2024;12:29:42;7020.00;;95.002;93.817;98.487;---;15.557;15.557;15.557;---;997.06;68.129;15.557;---;---;25.266;25.176;25.013;---;67.371;24.775;7.972;---;4.860;5.707;3.675;---;;
19/09/2024;12:30:12;7050.00;;95.525;93.522;99.433;---;15.555;15.555;15.555;---;997.10;68.279;15.555;---;---;25.201;25.213;24.901;---;67.347;24.797;7.969;---;4.887;5.718;3.661;---;;
19/09/2024;12:30:42;7080.00;;95.255;93.631;98.635;---;15.553;15.553;15.553;---;997.05;68.462;15.553;---;---;25.235;25.200;24.996;---;67.349;24.807;7.973;---;4.892;5.713;3.660;---;;
19/09/2024;12:31:12;7110.00;;96.036;92.912;98.999;---;15.553;15.553;15.553;---;997.09;68.577;15.553;---;---;25.138;25.290;24.952;---;67.358;24.789;7.972;---;4.904;5.706;3.658;---;;
19/09/2024;12:31:42;7140.00;;95.820;93.707;98.823;---;15.556;15.556;15.556;---;997.10;68.841;15.556;---;---;25.165;25.189;24.973;---;67.356;24.794;7.973;---;4.895;5.679;3.666;---;;
19/09/2024;12:32:12;7170.00;;95.312;93.514;98.456;---;15.555;15.555;15.555;---;997.06;68.989;15.555;---;---;25.227;25.214;25.017;---;67.365;24.788;7.974;---;4.897;5.685;3.678;---;;
19/09/2024;12:32:42;7200.00;;95.342;94.119;98.697;---;15.561;15.561;15.561;---;997.04;69.086;15.561;---;---;25.223;25.138;24.987;---;67.341;24.787;7.979;---;4.895;5.727;3.669;---;;
19/09/2024;12:33:12;7230.00;;95.501;93.883;98.841;---;15.558;15.558;15.558;---;997.09;69.202;15.558;---;---;25.204;25.168;24.970;---;67.343;24.767;7.971;---;4.873;5.688;3.679;---;;
19/09/2024;12:33:42;7260.00;;95.624;94.066;98.554;---;15.554;15.554;15.554;---;997.10;69.340;15.554;---;---;25.189;25.144;25.5;---;67.370;24.755;7.962;---;4.881;5.673;3.682;---;;
19/09/2024;12:34:12;7290.00;;95.452;94.404;98.914;---;15.549;15.549;15.549;---;997.07;69.393;15.549;---;---;25.210;25.104;24.963;---;67.353;24.796;7.976;---;4.900;5.725;3.655;---;;
19/09/2024;12:34:42;7320.00;;95.485;93.749;98.296;---;15.551;15.551;15.551;---;997.01;69.447;15.551;---;---;25.207;25.186;25.036;---;67.367;24.800;7.987;---;4.900;5.690;3.668;---;;
19/09/2024;12:35:12;7350.00;;95.408;93.439;98.313;---;15.560;15.560;15.560;---;997.04;69.553;15.560;---;---;25.216;25.223;25.033;---;67.394;24.808;7.969;---;4.844;5.743;3.679;---;;
19/09/2024;12:35:42;7380.00;;95.433;93.949;98.486;---;15.552;15.552;15.552;---;997.03;69.584;15.552;---;---;25.214;25.160;25.014;---;67.338;24.805;7.978;---;4.896;5.712;3.673;---;;
19/09/2024;12:36:12;7410.00;;95.761;93.849;97.839;---;15.550;15.550;15.550;---;997.02;69.447;15.550;---;---;25.173;25.173;25.092;---;67.324;24.802;7.976;---;4.906;5.700;3.677;---;;
19/09/2024;12:36:42;7440.00;;95.657;93.940;97.392;---;15.551;15.551;15.551;---;997.06;69.546;15.551;---;---;25.186;25.162;25.144;---;67.357;24.780;7.969;---;4.882;5.707;3.675;---;;
19/09/2024;12:37:12;7470.00;;95.677;93.419;98.615;---;15.556;15.556;15.556;---;997.06;69.627;15.556;---;---;25.182;25.226;24.997;---;67.386;24.800;7.967;---;4.871;5.708;3.680;---;;
19/09/2024;12:37:42;7500.00;;95.500;93.000;98.377;---;15.559;15.559;15.559;---;997.04;69.563;15.559;---;---;25.204;25.279;25.026;---;67.367;24.776;7.970;---;4.913;5.723;3.679;---;;
19/09/2024;12:38:12;7530.00;;95.400;93.837;98.437;---;15.552;15.552;15.552;---;997.02;69.375;15.552;---;---;25.217;25.174;25.019;---;67.362;24.795;7.969;---;4.904;5.718;3.688;---;;
19/09/2024;12:38:42;7560.00;;96.073;93.181;98.542;---;15.545;15.545;15.545;---;997.02;69.408;15.545;---;---;25.136;25.257;25.8;---;67.359;24.792;7.967;---;4.929;5.710;3.680;---;;
19/09/2024;12:39:12;7590.00;;95.461;93.421;97.886;---;15.549;15.549;15.549;---;997.02;69.375;15.549;---;---;25.210;25.227;25.085;---;67.395;24.808;7.974;---;4.895;5.730;3.682;---;;
19/09/2024;12:39:42;7620.00;;95.547;94.098;98.600;---;15.553;15.553;15.553;---;997.02;69.202;15.553;---;---;25.199;25.142;25.000;---;67.358;24.792;7.974;---;4.897;5.718;3.684;---;;
