;;; ;Oxygen;Oxygen;Oxygen;;Compensation;Temperature;('C);;Pressure;Humidity;Temp. Probe;Int. Temp.;Analog In;Raw Data:; dphi (°);;;Signal;Intensity;(mV);;Ambient;Light;(mV);;Advanced Raw Values (only logged while raw data window is open);
25/09/2024;21:04:41;41130.00;;59.646;84.676;---;---;15.513;15.513;15.513;---;993.51;73.132;15.513;---;---;30.843;26.434;-2.144;---;77.075;20.334;0.063;---;4.827;5.640;3.602;---;;
25/09/2024;21:05:11;41160.00;;59.715;84.855;---;---;15.512;15.512;15.512;---;993.45;72.839;15.512;---;---;30.830;26.410;9.451;---;76.990;20.344;0.057;---;4.789;5.599;3.627;---;;
25/09/2024;21:05:41;41190.00;;59.517;84.809;---;---;15.509;15.509;15.509;---;993.49;72.473;15.509;---;---;30.869;26.416;-2.115;---;76.986;20.314;0.066;---;4.778;5.613;3.599;---;;
25/09/2024;21:06:11;41220.00;;59.689;85.176;---;---;15.516;15.516;15.516;---;993.50;72.247;15.516;---;---;30.834;26.363;10.225;---;76.993;20.319;0.070;---;4.790;5.630;3.626;---;;
25/09/2024;21:06:41;41250.00;;59.712;84.642;---;---;15.521;15.521;15.521;---;993.46;72.048;15.521;---;---;30.830;26.438;9.100;---;76.963;20.332;0.062;---;4.792;5.583;3.621;---;;
25/09/2024;21:07:11;41280.00;;59.573;84.744;---;---;15.523;15.523;15.523;---;993.40;71.995;15.523;---;---;30.858;26.424;6.037;---;76.932;20.333;0.074;---;4.798;5.603;3.623;---;;
25/09/2024;21:07:41;41310.00;;59.740;84.764;---;---;15.519;15.519;15.519;---;993.45;71.964;15.519;---;---;30.825;26.421;7.863;---;76.930;20.331;0.063;---;4.814;5.614;3.646;---;;
25/09/2024;21:08:11;41340.00;;59.836;84.702;---;---;15.517;15.517;15.517;---;993.46;71.964;15.517;---;---;30.806;26.430;1.057;---;76.947;20.317;0.080;---;4.771;5.628;3.642;---;;
25/09/2024;21:08:41;41370.00;;59.774;84.915;---;---;15.518;15.518;15.518;---;993.42;71.995;15.518;---;---;30.818;26.400;8.716;---;76.925;20.354;0.057;---;4.831;5.598;3.612;---;;
25/09/2024;21:09:11;41400.00;;59.712;84.954;---;---;15.511;15.511;15.511;---;993.37;71.995;15.511;---;---;30.833;26.396;5.916;---;76.954;20.344;0.082;---;4.818;5.607;3.619;---;;
25/09/2024;21:09:41;41430.00;;59.784;84.788;---;---;15.508;15.508;15.508;---;993.40;71.995;15.508;---;---;30.818;26.420;11.482;---;76.930;20.346;0.075;---;4.810;5.648;3.615;---;;
25/09/2024;21:10:11;41460.00;;59.848;84.667;---;---;15.499;15.499;15.499;---;993.50;72.018;15.499;---;---;30.805;26.437;4.519;---;76.926;20.353;0.069;---;4.750;5.575;3.607;---;;
25/09/2024;21:10:41;41490.00;;59.866;84.918;---;---;15.492;15.492;15.492;---;993.41;72.048;15.492;---;---;30.804;26.403;4.774;---;76.903;20.371;0.063;---;4.815;5.614;3.609;---;;
25/09/2024;21:11:11;41520.00;;59.699;85.036;---;---;15.494;15.494;15.494;---;993.42;72.063;15.494;---;---;30.836;26.387;13.764;---;76.891;20.349;0.077;---;4.821;5.621;3.608;---;;
25/09/2024;21:11:41;41550.00;;59.653;84.333;---;---;15.505;15.505;15.505;---;993.51;72.018;15.505;---;---;30.843;26.483;2.045;---;76.895;20.373;0.068;---;4.780;5.570;3.616;---;;
25/09/2024;21:12:11;41580.00;;59.734;84.381;---;---;15.508;15.508;15.508;---;993.43;72.102;15.508;---;---;30.828;26.476;8.470;---;76.902;20.348;0.059;---;4.795;5.596;3.625;---;;
25/09/2024;21:12:41;41610.00;;59.924;84.389;---;---;15.500;15.500;15.500;---;993.45;72.028;15.500;---;---;30.791;26.476;8.708;---;76.891;20.370;0.062;---;4.805;5.642;3.610;---;;
25/09/2024;21:13:11;41640.00;;59.785;84.470;---;---;15.493;15.493;15.493;---;993.52;72.048;15.493;---;---;30.818;26.465;13.080;---;76.909;20.396;0.063;---;4.724;5.593;3.626;---;;
25/09/2024;21:13:41;41670.00;;59.543;84.821;---;---;15.493;15.493;15.493;---;993.47;72.071;15.493;---;---;30.867;26.416;11.948;---;76.905;20.368;0.070;---;4.785;5.563;3.631;---;;
25/09/2024;21:14:11;41700.00;;59.696;84.956;---;---;15.494;15.494;15.494;---;993.46;72.102;15.494;---;---;30.836;26.397;4.738;---;76.880;20.361;0.061;---;4.796;5.574;3.621;---;;
25/09/2024;21:14:41;41730.00;;59.982;84.871;---;---;15.497;15.497;15.497;---;993.45;72.186;15.497;---;---;30.779;26.408;2.184;---;76.856;20.366;0.063;---;4.800;5.604;3.604;---;;
25/09/2024;21:15:11;41760.00;;59.791;84.793;---;---;15.498;15.498;15.498;---;993.50;72.165;15.498;---;---;30.816;26.419;7.485;---;76.893;20.355;0.068;---;4.821;5.625;3.609;---;;
25/09/2024;21:15:41;41790.00;;59.780;84.906;---;---;15.500;15.500;15.500;---;993.47;72.239;15.500;---;---;30.819;26.403;4.507;---;76.867;20.361;0.060;---;4.800;5.583;3.592;---;;
25/09/2024;21:16:11;41820.00;;59.964;84.613;---;---;15.502;15.502;15.502;---;993.48;72.028;15.502;---;---;30.782;26.444;14.092;---;76.838;20.391;0.065;---;4.793;5.625;3.623;---;;
25/09/2024;21:16:41;41850.00;;59.813;84.830;---;---;15.512;15.512;15.512;---;993.45;72.063;15.512;---;---;30.811;26.413;11.839;---;76.839;20.363;0.080;---;4.774;5.630;3.601;---;;
25/09/2024;21:17:11;41880.00;;59.903;84.647;---;---;15.511;15.511;15.511;---;993.44;72.063;15.511;---;---;30.793;26.439;3.995;---;76.866;20.360;0.072;---;4.798;5.562;3.638;---;;
25/09/2024;21:17:41;41910.00;;59.781;85.180;---;---;15.513;15.513;15.513;---;993.49;72.081;15.513;---;---;30.817;26.364;9.153;---;76.846;20.396;0.070;---;4.840;5.605;3.612;---;;
25/09/2024;21:18:11;41940.00;;59.867;84.178;---;---;15.509;15.509;15.509;---;993.50;72.018;15.509;---;---;30.800;26.504;3.266;---;76.839;20.382;0.063;---;4.762;5.615;3.613;---;;
25/09/2024;21:18:41;41970.00;;59.784;84.461;---;---;15.517;15.517;15.517;---;993.40;71.995;15.517;---;---;30.817;26.464;7.283;---;76.870;20.388;0.075;---;4.783;5.606;3.637;---;;
25/09/2024;21:19:11;42000.00;;60.009;84.381;---;---;15.519;15.519;15.519;---;993.40;71.941;15.519;---;---;30.773;26.475;12.979;---;76.821;20.381;0.072;---;4.798;5.659;3.633;---;;
25/09/2024;21:19:41;42030.00;;59.886;84.366;---;---;15.515;15.515;15.515;---;993.39;71.847;15.515;---;---;30.797;26.479;8.769;---;76.855;20.382;0.069;---;4.788;5.570;3.622;---;;
25/09/2024;21:20:11;42060.00;;60.058;84.472;---;---;15.507;15.507;15.507;---;993.36;71.720;15.507;---;---;30.764;26.464;7.11;---;76.797;20.392;0.067;---;4.853;5.599;3.620;---;;
25/09/2024;21:20:41;42090.00;;59.847;84.246;---;---;15.502;15.502;15.502;---;993.47;71.697;15.502;---;---;30.805;26.495;9.918;---;76.794;20.370;0.074;---;4.776;5.585;3.638;---;;
25/09/2024;21:21:11;42120.00;;59.879;84.518;---;---;15.507;15.507;15.507;---;993.46;71.590;15.507;---;---;30.798;26.457;8.265;---;76.844;20.397;0.056;---;4.793;5.586;3.617;---;;
25/09/2024;21:21:41;42150.00;;59.909;84.490;---;---;15.507;15.507;15.507;---;993.44;71.590;15.507;---;---;30.793;26.461;13.043;---;76.800;20.380;0.058;---;4.841;5.627;3.618;---;;
25/09/2024;21:22:11;42180.00;;59.816;84.666;---;---;15.499;15.499;15.499;---;993.33;71.529;15.499;---;---;30.813;26.439;4.037;---;76.770;20.403;0.064;---;4.774;5.615;3.617;---;;
25/09/2024;21:22:41;42210.00;;60.066;84.239;---;---;15.494;15.494;15.494;---;993.25;71.369;15.494;---;---;30.766;26.500;4.760;---;76.810;20.409;0.062;---;4.872;5.604;3.629;---;;
25/09/2024;21:23:11;42240.00;;60.075;84.268;---;---;15.496;15.496;15.496;---;993.30;71.331;15.496;---;---;30.763;26.495;5.938;---;76.784;20.420;0.060;---;4.813;5.571;3.628;---;;
25/09/2024;21:23:41;42270.00;;60.057;84.120;---;---;15.506;15.506;15.506;---;993.02;70.891;15.506;---;---;30.768;26.518;11.191;---;76.816;20.396;0.064;---;4.784;5.663;3.635;---;;
25/09/2024;21:24:11;42300.00;;59.930;84.279;---;---;15.509;15.509;15.509;---;993.19;70.711;15.509;---;---;30.791;26.494;1.200;---;76.776;20.408;0.069;---;4.822;5.650;3.651;---;;
25/09/2024;21:24:41;42330.00;;59.910;84.052;---;---;15.505;15.505;15.505;---;993.28;70.232;15.505;---;---;30.795;26.525;7.938;---;76.775;20.397;0.056;---;4.791;5.626;3.630;---;;
25/09/2024;21:25:11;42360.00;;59.995;84.019;---;---;15.505;15.505;15.505;---;993.34;70.520;15.505;---;---;30.778;26.528;7.261;---;76.774;20.410;0.046;---;4.785;5.598;3.646;---;;
25/09/2024;21:25:41;42390.00;;59.991;84.615;---;---;15.507;15.507;15.507;---;993.32;71.069;15.507;---;---;30.778;26.446;15.242;---;76.806;20.409;0.049;---;4.796;5.601;3.643;---;;
25/09/2024;21:26:11;42420.00;;60.015;84.024;---;---;15.510;15.510;15.510;---;993.29;71.529;15.510;---;---;30.774;26.529;1.058;---;76.797;20.457;0.049;---;4.740;5.601;3.633;---;;
25/09/2024;21:26:41;42450.00;;60.064;83.975;---;---;15.512;15.512;15.512;---;993.35;71.751;15.512;---;---;30.763;26.534;11.736;---;76.807;20.448;0.061;---;4.887;5.609;3.643;---;;
25/09/2024;21:27:11;42480.00;;60.071;84.099;---;---;15.512;15.512;15.512;---;993.21;72.038;15.512;---;---;30.763;26.518;8.395;---;76.844;20.464;0.051;---;4.818;5.583;3.633;---;;
25/09/2024;21:27:41;42510.00;;59.823;84.228;---;---;15.510;15.510;15.510;---;993.33;72.407;15.510;---;---;30.811;26.498;11.517;---;76.894;20.448;0.056;---;4.792;5.578;3.618;---;;
25/09/2024;21:28:11;42540.00;;60.016;83.593;---;---;15.513;15.513;15.513;---;993.31;72.687;15.513;---;---;30.773;26.588;12.239;---;76.875;20.438;0.051;---;4.828;5.599;3.650;---;;
25/09/2024;21:28:41;42570.00;;60.170;83.559;---;---;15.521;15.521;15.521;---;993.30;72.964;15.521;---;---;30.741;26.592;16.541;---;76.901;20.470;0.071;---;4.812;5.607;3.611;---;;
25/09/2024;21:29:11;42600.00;;59.877;83.584;---;---;15.512;15.512;15.512;---;993.26;73.068;15.512;---;---;30.801;26.591;11.045;---;76.914;20.458;0.058;---;4.787;5.642;3.625;---;;
25/09/2024;21:29:41;42630.00;;59.844;84.305;---;---;15.505;15.505;15.505;---;993.30;73.185;15.505;---;---;30.808;26.489;10.620;---;76.917;20.463;0.065;---;4.756;5.598;3.624;---;;
25/09/2024;21:30:11;42660.00;;60.042;83.870;---;---;15.497;15.497;15.497;---;993.31;73.040;15.497;---;---;30.769;26.552;9.376;---;76.887;20.453;0.056;---;4.801;5.623;3.615;---;;
25/09/2024;21:30:41;42690.00;;60.141;83.783;---;---;15.499;15.499;15.499;---;993.28;72.941;15.499;---;---;30.750;26.564;8.796;---;76.864;20.459;0.088;---;4.822;5.626;3.645;---;;
25/09/2024;21:31:11;42720.00;;60.017;84.206;---;---;15.501;15.501;15.501;---;993.39;72.687;15.501;---;---;30.772;26.502;6.353;---;76.838;20.460;0.078;---;4.830;5.589;3.645;---;;
25/09/2024;21:31:41;42750.00;;59.802;83.909;---;---;15.504;15.504;15.504;---;993.36;72.300;15.504;---;---;30.815;26.544;3.410;---;76.818;20.452;0.071;---;4.823;5.560;3.644;---;;
25/09/2024;21:32:11;42780.00;;59.956;84.341;---;---;15.501;15.501;15.501;---;993.28;72.102;15.501;---;---;30.786;26.485;11.881;---;76.837;20.460;0.068;---;4.799;5.614;3.640;---;;
25/09/2024;21:32:41;42810.00;;59.886;84.017;---;---;15.500;15.500;15.500;---;993.17;71.903;15.500;---;---;30.801;26.532;5.947;---;76.796;20.455;0.076;---;4.878;5.642;3.610;---;;
25/09/2024;21:33:11;42840.00;;59.911;84.217;---;---;15.500;15.500;15.500;---;993.22;71.616;15.500;---;---;30.797;26.503;11.455;---;76.809;20.455;0.085;---;4.848;5.611;3.640;---;;
25/09/2024;21:33:41;42870.00;;60.081;83.561;---;---;15.505;15.505;15.505;---;993.37;71.529;15.505;---;---;30.761;26.593;13.266;---;76.745;20.450;0.068;---;4.767;5.644;3.616;---;;
25/09/2024;21:34:11;42900.00;;59.967;83.944;---;---;15.499;15.499;15.499;---;993.25;71.369;15.499;---;---;30.784;26.541;4.379;---;76.802;20.437;0.065;---;4.795;5.609;3.630;---;;
25/09/2024;21:34:41;42930.00;;60.016;83.858;---;---;15.494;15.494;15.494;---;993.36;71.369;15.494;---;---;30.775;26.553;6.795;---;76.775;20.454;0.077;---;4.850;5.604;3.599;---;;
25/09/2024;21:35:11;42960.00;;60.067;83.886;---;---;15.500;15.500;15.500;---;993.39;71.400;15.500;---;---;30.764;26.548;14.382;---;76.786;20.463;0.066;---;4.800;5.605;3.612;---;;
25/09/2024;21:35:41;42990.00;;59.959;83.635;---;---;15.512;15.512;15.512;---;993.41;71.453;15.512;---;---;30.783;26.582;0.146;---;76.770;20.475;0.081;---;4.782;5.641;3.642;---;;
25/09/2024;21:36:11;43020.00;;59.964;83.800;---;---;15.511;15.511;15.511;---;993.39;71.476;15.511;---;---;30.783;26.558;7.509;---;76.844;20.474;0.056;---;4.743;5.598;3.633;---;;
25/09/2024;21:36:41;43050.00;;60.027;83.843;---;---;15.508;15.508;15.508;---;993.36;71.549;15.508;---;---;30.771;26.553;11.465;---;76.803;20.465;0.061;---;4.853;5.599;3.626;---;;
25/09/2024;21:37:11;43080.00;;59.917;83.489;---;---;15.502;15.502;15.502;---;993.30;71.590;15.502;---;---;30.793;26.605;5.366;---;76.814;20.494;0.067;---;4.776;5.600;3.618;---;;
25/09/2024;21:37:41;43110.00;;59.873;83.689;---;---;15.499;15.499;15.499;---;993.39;71.644;15.499;---;---;30.802;26.576;-2.221;---;76.825;20.464;0.057;---;4.773;5.627;3.631;---;;
25/09/2024;21:38:11;43140.00;;59.770;84.495;---;---;15.507;15.507;15.507;---;993.37;71.751;15.507;---;---;30.821;26.461;12.806;---;76.791;20.466;0.074;---;4.808;5.646;3.619;---;;
25/09/2024;21:38:41;43170.00;;59.953;83.986;---;---;15.506;15.506;15.506;---;993.41;71.774;15.506;---;---;30.785;26.532;1.555;---;76.808;20.454;0.079;---;4.874;5.647;3.660;---;;
25/09/2024;21:39:11;43200.00;;60.120;84.316;---;---;15.503;15.503;15.503;---;993.25;71.804;15.503;---;---;30.754;26.488;11.746;---;76.790;20.411;0.069;---;4.863;5.642;3.636;---;;
25/09/2024;21:39:41;43230.00;;60.009;84.280;---;---;15.494;15.494;15.494;---;993.30;71.784;15.494;---;---;30.776;26.494;6.714;---;76.836;20.382;0.071;---;4.832;5.648;3.645;---;;
25/09/2024;21:40:11;43260.00;;60.006;84.879;---;---;15.489;15.489;15.489;---;993.32;71.911;15.489;---;---;30.777;26.410;7.997;---;76.835;20.342;0.071;---;4.749;5.626;3.650;---;;
25/09/2024;21:40:41;43290.00;;59.977;84.640;---;---;15.492;15.492;15.492;---;993.30;71.964;15.492;---;---;30.783;26.444;3.852;---;76.830;20.346;0.066;---;4.790;5.657;3.646;---;;
25/09/2024;21:41:11;43320.00;;59.978;84.533;---;---;15.490;15.490;15.490;---;993.28;72.003;15.490;---;---;30.783;26.458;8.220;---;76.822;20.354;0.085;---;4.842;5.624;3.616;---;;
25/09/2024;21:41:41;43350.00;;59.867;85.076;---;---;15.481;15.481;15.481;---;993.29;72.071;15.481;---;---;30.806;26.384;-6.038;---;76.824;20.344;0.074;---;4.797;5.608;3.597;---;;
25/09/2024;21:42:11;43380.00;;59.962;84.126;---;---;15.479;15.479;15.479;---;993.23;72.132;15.479;---;---;30.788;26.518;15.611;---;76.815;20.451;0.079;---;4.857;5.638;3.607;---;;
25/09/2024;21:42:41;43410.00;;60.116;83.359;---;---;15.487;15.487;15.487;---;993.24;72.092;15.487;---;---;30.757;26.625;3.475;---;76.803;20.507;0.069;---;4.739;5.643;3.618;---;;
25/09/2024;21:43:11;43440.00;;59.913;83.447;---;---;15.497;15.497;15.497;---;993.18;72.102;15.497;---;---;30.796;26.612;-0.935;---;76.837;20.519;0.057;---;4.797;5.617;3.650;---;;
25/09/2024;21:43:41;43470.00;;59.947;82.954;---;---;15.499;15.499;15.499;---;993.18;72.132;15.499;---;---;30.790;26.683;-0.597;---;76.821;20.527;0.076;---;4.727;5.632;3.594;---;;
25/09/2024;21:44:11;43500.00;;59.926;82.999;---;---;15.499;15.499;15.499;---;993.14;72.262;15.499;---;---;30.794;26.677;6.765;---;76.842;20.542;0.061;---;4.816;5.576;3.614;---;;
25/09/2024;21:44:41;43530.00;;59.783;83.219;---;---;15.500;15.500;15.500;---;993.20;71.812;15.500;---;---;30.822;26.645;16.063;---;76.819;20.549;0.056;---;4.752;5.590;3.612;---;;
25/09/2024;21:45:11;43560.00;;59.918;83.630;---;---;15.506;15.506;15.506;---;993.19;71.349;15.506;---;---;30.795;26.585;12.405;---;76.807;20.550;0.055;---;4.759;5.664;3.603;---;;
25/09/2024;21:45:41;43590.00;;60.084;83.135;---;---;15.510;15.510;15.510;---;993.35;71.135;15.510;---;---;30.759;26.654;-4.446;---;76.803;20.528;0.072;---;4.741;5.623;3.619;---;;
25/09/2024;21:46:11;43620.00;;59.964;83.182;---;---;15.509;15.509;15.509;---;993.19;71.156;15.509;---;---;30.785;26.649;5.917;---;76.794;20.520;0.073;---;4.755;5.592;3.623;---;;
25/09/2024;21:46:41;43650.00;;59.900;83.383;---;---;15.504;15.504;15.504;---;993.22;71.217;15.504;---;---;30.798;26.620;8.453;---;76.818;20.532;0.062;---;4.822;5.620;3.663;---;;
25/09/2024;21:47:11;43680.00;;59.944;83.048;---;---;15.502;15.502;15.502;---;993.23;71.232;15.502;---;---;30.789;26.668;0.058;---;76.851;20.526;0.065;---;4.891;5.571;3.623;---;;
25/09/2024;21:47:41;43710.00;;59.943;83.341;---;---;15.502;15.502;15.502;---;993.19;71.285;15.502;---;---;30.790;26.627;6.381;---;76.844;20.535;0.072;---;4.824;5.604;3.627;---;;
25/09/2024;21:48:11;43740.00;;59.981;83.155;---;---;15.510;15.510;15.510;---;993.23;71.369;15.510;---;---;30.781;26.652;1.154;---;76.852;20.518;0.088;---;4.770;5.620;3.639;---;;
25/09/2024;21:48:41;43770.00;;59.949;83.447;---;---;15.505;15.505;15.505;---;993.19;71.369;15.505;---;---;30.788;26.612;1.153;---;76.871;20.527;0.057;---;4.841;5.639;3.628;---;;
25/09/2024;21:49:11;43800.00;;59.901;82.941;---;---;15.502;15.502;15.502;---;993.24;71.453;15.502;---;---;30.798;26.683;8.247;---;76.861;20.535;0.063;---;4.857;5.607;3.629;---;;
25/09/2024;21:49:41;43830.00;;59.990;83.370;---;---;15.493;15.493;15.493;---;993.17;71.529;15.493;---;---;30.782;26.624;17.734;---;76.850;20.533;0.061;---;4.856;5.621;3.654;---;;
25/09/2024;21:50:11;43860.00;;59.708;83.281;---;---;15.498;15.498;15.498;---;993.12;71.687;15.498;---;---;30.838;26.637;6.543;---;76.902;20.552;0.074;---;4.812;5.640;3.596;---;;
25/09/2024;21:50:41;43890.00;;59.736;82.768;---;---;15.503;15.503;15.503;---;993.19;71.774;15.503;---;---;30.830;26.709;0.951;---;76.916;20.539;0.086;---;4.810;5.615;3.655;---;;
25/09/2024;21:51:11;43920.00;;60.005;83.140;---;---;15.507;15.507;15.507;---;993.23;71.941;15.507;---;---;30.776;26.654;9.775;---;76.885;20.538;0.069;---;4.829;5.639;3.625;---;;
25/09/2024;21:51:41;43950.00;;59.831;83.156;---;---;15.499;15.499;15.499;---;993.20;71.995;15.499;---;---;30.813;26.654;12.305;---;76.850;20.561;0.062;---;4.810;5.628;3.623;---;;
25/09/2024;21:52:11;43980.00;;59.767;83.360;---;---;15.506;15.506;15.506;---;993.26;72.010;15.506;---;---;30.823;26.623;11.859;---;76.887;20.537;0.072;---;4.807;5.611;3.621;---;;
25/09/2024;21:52:41;44010.00;;59.891;83.257;---;---;15.511;15.511;15.511;---;993.27;71.695;15.511;---;---;30.798;26.637;13.206;---;76.858;20.555;0.073;---;4.850;5.599;3.622;---;;
25/09/2024;21:53:11;44040.00;;59.860;82.876;---;---;15.507;15.507;15.507;---;993.18;71.181;15.507;---;---;30.806;26.693;8.055;---;76.857;20.544;0.072;---;4.744;5.640;3.647;---;;
25/09/2024;21:53:41;44070.00;;59.724;83.254;---;---;15.499;15.499;15.499;---;993.23;71.041;15.499;---;---;30.833;26.639;6.728;---;76.867;20.550;0.070;---;4.815;5.639;3.635;---;;
25/09/2024;21:54:11;44100.00;;59.949;82.453;---;---;15.488;15.488;15.488;---;993.17;70.965;15.488;---;---;30.790;26.756;7.947;---;76.848;20.523;0.051;---;4.812;5.621;3.644;---;;
25/09/2024;21:54:41;44130.00;;59.871;83.001;---;---;15.491;15.491;15.491;---;993.14;71.313;15.491;---;---;30.806;26.677;8.556;---;76.896;20.541;0.064;---;4.816;5.630;3.627;---;;
25/09/2024;21:55:11;44160.00;;59.851;83.012;---;---;15.500;15.500;15.500;---;993.24;71.812;15.500;---;---;30.807;26.673;23.359;---;76.926;20.544;0.040;---;4.799;5.619;3.634;---;;
25/09/2024;21:55:41;44190.00;;60.078;82.366;---;---;15.502;15.502;15.502;---;993.22;72.397;15.502;---;---;30.763;26.766;11.622;---;76.932;20.582;0.057;---;4.843;5.597;3.627;---;;
25/09/2024;21:56:11;44220.00;;60.092;83.176;---;---;15.505;15.505;15.505;---;993.30;72.730;15.505;---;---;30.758;26.648;3.664;---;76.959;20.594;0.059;---;4.781;5.607;3.633;---;;
25/09/2024;21:56:41;44250.00;;59.966;82.816;---;---;15.502;15.502;15.502;---;993.28;73.337;15.502;---;---;30.784;26.700;11.427;---;76.957;20.600;0.053;---;4.848;5.610;3.643;---;;
25/09/2024;21:57:11;44280.00;;59.819;83.202;---;---;15.501;15.501;15.501;---;993.33;73.757;15.501;---;---;30.813;26.645;3.733;---;76.999;20.594;0.061;---;4.817;5.618;3.628;---;;
25/09/2024;21:57:41;44310.00;;59.946;83.550;---;---;15.504;15.504;15.504;---;993.21;74.152;15.504;---;---;30.789;26.597;11.707;---;77.014;20.575;0.062;---;4.811;5.624;3.624;---;;
25/09/2024;21:58:11;44340.00;;59.737;82.688;---;---;15.508;15.508;15.508;---;993.29;74.299;15.508;---;---;30.829;26.718;17.180;---;77.014;20.576;0.058;---;4.807;5.619;3.647;---;;
25/09/2024;21:58:41;44370.00;;59.804;83.098;---;---;15.501;15.501;15.501;---;993.21;74.169;15.501;---;---;30.817;26.661;6.862;---;77.018;20.574;0.072;---;4.888;5.605;3.626;---;;
25/09/2024;21:59:11;44400.00;;59.873;83.004;---;---;15.487;15.487;15.487;---;993.26;74.014;15.487;---;---;30.804;26.676;3.458;---;76.988;20.615;0.074;---;4.832;5.671;3.593;---;;
25/09/2024;21:59:41;44430.00;;59.806;82.754;---;---;15.487;15.487;15.487;---;993.22;73.907;15.487;---;---;30.818;26.712;-0.433;---;77.018;20.589;0.067;---;4.835;5.625;3.637;---;;
25/09/2024;22:00:11;44460.00;;59.659;82.697;---;---;15.498;15.498;15.498;---;993.28;73.620;15.498;---;---;30.845;26.718;11.158;---;76.978;20.573;0.100;---;4.852;5.633;3.651;---;;
25/09/2024;22:00:41;44490.00;;59.940;82.663;---;---;15.501;15.501;15.501;---;993.22;73.330;15.501;---;---;30.790;26.723;2.271;---;76.979;20.586;0.071;---;4.791;5.598;3.627;---;;
25/09/2024;22:01:11;44520.00;;59.779;83.040;---;---;15.493;15.493;15.493;---;993.22;73.078;15.493;---;---;30.823;26.671;0.119;---;76.936;20.564;0.077;---;4.838;5.671;3.629;---;;
25/09/2024;22:01:41;44550.00;;59.877;83.381;---;---;15.487;15.487;15.487;---;993.29;72.822;15.487;---;---;30.804;26.622;7.361;---;76.933;20.557;0.065;---;4.818;5.581;3.623;---;;
25/09/2024;22:02:11;44580.00;;59.998;82.538;---;---;15.494;15.494;15.494;---;993.21;72.651;15.494;---;---;30.779;26.743;13.540;---;76.935;20.581;0.071;---;4.812;5.632;3.618;---;;
25/09/2024;22:02:41;44610.00;;59.880;83.170;---;---;15.496;15.496;15.496;---;993.23;72.399;15.496;---;---;30.803;26.653;-0.990;---;76.917;20.561;0.063;---;4.798;5.604;3.626;---;;
25/09/2024;22:03:11;44640.00;;59.676;82.927;---;---;15.495;15.495;15.495;---;993.25;72.292;15.495;---;---;30.842;26.686;-0.376;---;76.943;20.585;0.076;---;4.803;5.584;3.606;---;;
25/09/2024;22:03:41;44670.00;;59.823;82.611;---;---;15.492;15.492;15.492;---;993.28;72.102;15.492;---;---;30.814;26.732;3.399;---;76.909;20.588;0.079;---;4.819;5.595;3.622;---;;
25/09/2024;22:04:11;44700.00;;59.572;82.940;---;---;15.495;15.495;15.495;---;993.23;72.003;15.495;---;---;30.863;26.685;13.289;---;76.910;20.568;0.072;---;4.810;5.630;3.612;---;;
25/09/2024;22:04:41;44730.00;;59.560;82.594;---;---;15.499;15.499;15.499;---;993.26;71.985;15.499;---;---;30.865;26.733;10.627;---;76.933;20.604;0.076;---;4.795;5.646;3.632;---;;
25/09/2024;22:05:11;44760.00;;59.662;82.543;---;---;15.502;15.502;15.502;---;993.30;72.038;15.502;---;---;30.844;26.740;6.286;---;76.933;20.587;0.084;---;4.802;5.627;3.595;---;;
25/09/2024;22:05:41;44790.00;;59.603;82.794;---;---;15.499;15.499;15.499;---;993.39;72.048;15.499;---;---;30.855;26.703;6.487;---;76.951;20.582;0.064;---;4.773;5.632;3.637;---;;
25/09/2024;22:06:11;44820.00;;59.797;82.825;---;---;15.499;15.499;15.499;---;993.28;72.102;15.499;---;---;30.818;26.700;0.689;---;76.916;20.599;0.061;---;4.834;5.614;3.609;---;;
25/09/2024;22:06:41;44850.00;;59.837;82.685;---;---;15.503;15.503;15.503;---;993.25;72.102;15.503;---;---;30.810;26.720;10.621;---;76.915;20.600;0.070;---;4.736;5.620;3.626;---;;
25/09/2024;22:07:11;44880.00;;59.679;82.782;---;---;15.497;15.497;15.497;---;993.26;72.155;15.497;---;---;30.842;26.707;4.148;---;76.949;20.598;0.073;---;4.799;5.612;3.628;---;;
25/09/2024;22:07:41;44910.00;;59.847;82.598;---;---;15.500;15.500;15.500;---;993.24;72.204;15.500;---;---;30.808;26.733;5.917;---;76.926;20.597;0.060;---;4.795;5.634;3.644;---;;
25/09/2024;22:08:11;44940.00;;59.698;82.322;---;---;15.494;15.494;15.494;---;993.21;72.282;15.494;---;---;30.839;26.773;3.288;---;76.963;20.562;0.074;---;4.729;5.659;3.616;---;;
25/09/2024;22:08:41;44970.00;;59.808;82.726;---;---;15.488;15.488;15.488;---;993.32;72.389;15.488;---;---;30.817;26.714;7.894;---;76.930;20.596;0.076;---;4.867;5.627;3.630;---;;
25/09/2024;22:09:11;45000.00;;59.861;82.629;---;---;15.486;15.486;15.486;---;993.30;72.453;15.486;---;---;30.807;26.730;-0.747;---;76.953;20.587;0.081;---;4.766;5.612;3.624;---;;
25/09/2024;22:09:41;45030.00;;59.486;82.419;---;---;15.489;15.489;15.489;---;993.26;72.422;15.489;---;---;30.880;26.759;16.075;---;76.980;20.604;0.063;---;4.771;5.640;3.627;---;;
